Unnamed: 0,host_id,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
392,9112713,2,2014-08-02,2016-11-05,100,10,10,10,10,10,10,0.06
393,111334298,0,,,,,,,,,,
394,31476460,3,2016-05-12,2017-03-31,87,9,9,10,10,9,10,0.25
395,115268991,0,,,,,,,,,,
396,11278514,0,,,,,,,,,,
397,4581403,116,2015-05-25,2017-04-30,97,10,10,10,10,10,10,4.9
398,44549054,0,,,,,,,,,,
399,16262021,200,2014-07-24,2017-03-28,75,8,8,9,9,8,8,5.91
400,20916317,0,,,,,,,,,,
401,35660072,5,2015-07-21,2016-08-15,84,8,8,10,9,10,8,0.23
402,20701197,0,,,,,,,,,,
403,4307150,106,2015-02-01,2017-05-02,97,10,9,10,10,10,9,3.86
404,87374897,81,2016-08-26,2017-04-24,95,10,9,10,10,10,10,9.68
405,2807098,27,2015-12-17,2017-03-24,100,10,10,10,10,9,10,1.61
406,1327944,43,2015-05-24,2017-04-19,98,10,10,10,10,10,10,1.81
407,21985492,2,2016-10-02,2016-12-13,100,10,10,10,10,10,10,0.28
408,2120571,4,2016-07-28,2017-01-03,100,10,10,10,10,10,10,0.43
409,104979697,0,,,,,,,,,,
410,28362090,54,2016-02-21,2017-04-26,99,10,10,10,10,10,10,3.7
411,331650,87,2015-10-12,2017-04-30,95,10,9,10,10,10,9,4.59
412,41096853,9,2017-03-05,2017-04-30,98,10,9,10,10,10,10,4.5
413,3991958,2,2017-04-04,2017-04-28,100,10,10,10,10,10,10,2.0
414,4942681,13,2016-06-17,2017-03-23,98,10,10,10,10,10,10,1.21
415,36479480,18,2015-11-20,2016-05-31,88,9,9,9,9,9,9,1.02
416,59494695,85,2016-02-26,2017-04-13,93,9,10,10,10,10,9,5.89
417,40043002,1,2016-07-01,2016-07-01,100,10,10,10,10,10,10,0.1
418,99563249,2,2017-03-28,2017-04-29,100,8,10,10,10,10,10,1.67
419,3191837,39,2013-11-04,2017-04-04,99,10,10,10,10,10,10,0.92
420,10899273,0,,,,,,,,,,
421,10406327,0,,,,,,,,,,
422,30678734,0,,,,,,,,,,
423,15153351,5,2015-12-21,2016-03-24,100,10,10,10,10,10,10,0.3
424,57161,3,2013-07-17,2016-11-01,60,7,7,8,7,8,7,0.06
425,125242665,0,,,,,,,,,,
426,727945,0,,,,,,,,,,
427,68766769,49,2016-06-14,2017-02-08,88,9,9,9,9,9,9,4.54
428,30730765,11,2015-10-27,2017-01-03,94,10,9,10,10,10,10,0.59
429,35154852,2,2015-07-20,2016-02-14,100,9,10,10,10,10,10,0.09
430,116099028,10,2017-02-17,2017-04-02,92,10,9,10,10,10,10,4.0
431,12548782,11,2016-11-02,2017-03-26,95,10,10,9,10,10,10,1.8
432,84963512,60,2016-07-22,2017-04-16,97,10,10,10,10,10,10,6.29
433,7493737,11,2015-06-22,2017-03-15,98,10,10,10,10,10,10,0.48
434,34944056,1,2017-04-02,2017-04-02,80,10,8,10,10,10,10,0.94
435,26860,60,2016-04-13,2017-04-06,97,10,10,10,10,9,9,4.66
436,53042808,3,2016-01-29,2016-06-02,90,9,8,10,10,9,9,0.2
437,83201351,3,2017-01-11,2017-04-08,100,10,9,10,10,10,10,0.8
438,52722415,8,2016-07-31,2016-09-23,87,10,9,10,10,9,10,0.87
439,23896702,0,,,,,,,,,,
440,37905580,0,,,,,,,,,,
441,45772356,1,2017-04-25,2017-04-25,100,10,10,10,10,10,10,1.0
442,78196915,25,2016-08-11,2017-04-23,98,10,10,10,10,10,10,2.82
443,2524429,12,2014-11-30,2017-02-08,97,10,10,10,10,10,10,0.41
444,3866067,9,2016-02-08,2016-12-20,87,8,9,8,8,8,9,0.6
445,6457270,1,2016-02-29,2016-02-29,100,10,10,10,10,10,8,0.07
446,36131476,1,2017-04-30,2017-04-30,100,10,10,10,10,10,10,1.0
447,125441832,0,,,,,,,,,,
448,34551092,0,,,,,,,,,,
449,752508,177,2015-04-05,2017-04-17,94,10,10,10,10,9,9,6.99
450,82897267,15,2016-08-28,2017-04-29,89,9,8,9,8,10,9,1.81
451,23126768,21,2016-10-31,2017-04-15,84,8,9,8,9,9,8,3.41
452,1244288,14,2014-10-06,2017-04-02,97,10,10,10,10,10,10,0.45
453,35562563,5,2016-11-07,2017-03-31,100,10,10,10,10,10,10,0.84
454,105486506,5,2017-02-12,2017-03-22,100,10,10,10,10,10,10,1.85
455,10076723,3,2015-06-05,2017-03-31,80,9,8,9,9,8,8,0.13
456,757879,0,,,,,,,,,,
457,26266816,9,2015-07-24,2017-04-16,96,10,9,10,10,10,9,0.42
458,14969591,0,,,,,,,,,,
459,4087811,75,2014-04-10,2017-04-24,97,10,9,10,10,10,9,2.01
460,3843940,16,2015-06-06,2017-03-09,94,10,10,9,10,10,9,0.69
461,73455933,1,2016-07-24,2016-07-24,80,10,10,10,10,10,10,0.11
462,62880191,7,2016-04-05,2016-07-13,87,9,9,9,10,8,9,0.53
463,5672642,1,2014-09-08,2014-09-08,100,10,10,10,10,10,10,0.03
464,56047,39,2010-04-16,2017-03-06,97,10,9,10,10,9,10,0.45
465,3381661,2,2014-10-17,2014-10-23,100,10,8,10,10,10,9,0.06
466,30121944,147,2015-05-21,2017-04-13,93,10,9,10,10,9,9,6.18
467,35320583,19,2015-06-29,2016-12-28,98,10,10,10,10,10,10,0.84
468,5009369,120,2013-02-26,2017-04-30,94,10,9,10,10,9,9,2.36
469,41084092,125,2015-08-29,2017-04-16,93,10,10,10,10,10,9,6.11
470,79192174,0,,,,,,,,,,
471,58481702,28,2016-02-22,2017-01-15,86,8,8,9,9,9,9,1.92
472,10332446,3,2015-02-12,2016-08-22,87,9,9,10,9,10,9,0.11
473,21093028,6,2015-03-20,2016-07-16,100,10,10,10,10,10,10,0.23
474,85871369,0,,,,,,,,,,
475,54437074,96,2016-01-26,2017-04-29,97,10,10,10,10,10,9,6.21
476,41272244,1,2016-08-11,2016-08-11,80,6,6,4,6,6,6,0.11
477,107287692,4,2017-02-19,2017-04-23,95,10,10,10,10,10,10,1.62
478,16862571,35,2016-03-23,2017-04-02,83,9,8,9,9,9,8,2.58
479,34055663,8,2015-08-01,2016-10-17,88,9,9,10,10,10,10,0.37
480,41762141,4,2016-11-09,2017-04-01,93,9,9,10,10,10,9,0.68
481,9464908,1,2017-02-04,2017-02-04,100,10,6,10,10,10,8,0.34
482,825674,22,2015-08-01,2017-04-17,96,10,10,10,10,10,10,1.03
483,27498737,11,2016-06-09,2017-02-02,98,10,10,10,10,10,10,1.0
484,119189867,1,2017-04-23,2017-04-23,100,10,10,10,10,10,10,1.0
485,827395,63,2014-10-08,2017-04-08,93,9,9,10,10,9,10,2.01
486,4292963,0,,,,,,,,,,
487,47211602,0,,,,,,,,,,
488,14339865,7,2014-07-28,2016-03-06,96,8,9,10,10,9,9,0.21
489,26502427,88,2015-10-04,2017-04-10,87,9,8,10,10,10,9,4.57
490,17257571,21,2014-07-08,2017-04-02,93,10,9,10,10,10,9,0.61
491,15222506,106,2014-05-22,2017-04-30,96,10,10,10,10,10,10,2.95
492,49028791,43,2015-12-29,2017-04-13,97,10,10,10,10,10,10,2.62
493,68418095,21,2016-05-18,2017-04-16,82,8,9,9,9,9,8,1.79
494,62835386,16,2016-04-05,2017-02-26,99,10,10,10,10,10,10,1.22
495,1497881,43,2014-02-11,2017-04-10,94,9,10,10,10,9,9,1.1
496,103174281,8,2016-12-11,2017-03-28,93,10,10,10,10,9,10,1.67
497,3451360,1,2016-08-06,2016-08-06,100,10,10,10,10,10,10,0.11
498,50556072,2,2017-03-30,2017-04-09,90,10,9,10,10,9,9,1.71
499,35178029,1,2015-06-25,2015-06-25,,,,,,,,0.04
500,70994569,1,2017-01-15,2017-04-02,,,,,,,,0.28
501,112185104,1,2017-03-22,2017-03-22,80,10,10,10,10,10,10,0.7
502,35161455,4,2017-02-05,2017-03-24,95,9,8,9,9,10,9,1.36
503,5281327,79,2016-03-09,2017-04-25,90,10,9,9,9,10,9,5.63
504,34121870,1,2016-03-12,2016-03-12,100,10,10,10,10,10,10,0.07
505,22622885,5,2016-11-04,2016-12-12,95,10,8,10,10,10,10,0.83
506,9843837,10,2016-11-18,2017-04-10,96,10,10,10,10,10,10,1.81
507,91716989,1,2016-12-31,2016-12-31,100,10,10,10,10,10,10,0.24
508,38611398,0,,,,,,,,,,
509,962317,80,2013-07-27,2017-04-10,94,9,9,10,10,10,9,1.74
510,9558014,14,2015-03-05,2016-09-20,95,10,10,10,10,10,9,0.53
511,50539442,0,,,,,,,,,,
512,56417149,5,2016-09-30,2017-03-01,100,10,10,10,10,10,10,0.69
513,1382082,0,,,,,,,,,,
514,77276162,0,,,,,,,,,,
515,14024639,35,2016-03-12,2017-05-01,96,10,9,10,10,10,10,2.51
516,32009974,14,2015-05-19,2015-11-14,94,10,8,10,10,10,10,0.59
517,32534997,0,,,,,,,,,,
518,4396675,22,2016-05-29,2017-04-17,92,9,10,10,10,10,9,1.94
519,89994736,0,,,,,,,,,,
520,4834594,1,2017-02-28,2017-02-28,100,10,10,10,10,10,10,0.46
521,89163188,6,2016-12-27,2017-04-28,97,10,10,10,10,10,10,1.41
522,13245574,18,2016-10-18,2017-04-02,87,9,9,9,10,9,9,2.73
523,36686276,3,2016-06-03,2016-08-22,93,9,10,9,9,9,10,0.27
524,14733421,3,2016-06-26,2016-07-14,100,10,9,10,10,10,10,0.29
525,27211085,131,,2017-05-02,,,,,,,,
526,3891041,9,2014-11-07,2016-05-17,93,9,8,10,10,10,9,0.3
527,45960685,0,,,,,,,,,,
528,37693298,5,2017-03-24,2017-04-16,100,10,10,10,10,10,10,3.66
529,6911978,378,2013-06-26,2017-04-29,97,10,10,10,10,10,10,8.05
530,40740211,48,2016-05-30,2017-04-17,97,9,10,10,10,10,9,4.25
531,438174,3,2015-01-01,2016-01-05,93,9,10,9,9,8,9,0.11
532,56540540,1,2016-10-14,2016-10-14,,,,,,,,0.15
533,80137146,0,,,,,,,,,,
534,25551648,3,2017-01-10,2017-02-16,100,10,10,10,10,10,10,0.79
535,10728953,2,2016-10-31,2016-12-02,90,9,8,10,10,8,8,0.33
536,327642,16,2012-08-07,2014-03-21,96,10,9,10,10,10,9,0.28
537,3009806,5,2016-11-16,2017-04-04,92,10,10,9,10,10,10,0.89
538,1393704,19,2012-04-03,2017-02-28,97,9,9,10,10,10,10,0.31
539,11082939,56,2016-04-30,2017-03-26,92,9,10,10,10,8,9,4.55
540,79148130,2,2017-01-08,2017-01-22,80,10,8,10,10,9,10,0.52
541,1227819,1,2016-01-31,2016-01-31,80,10,6,8,8,10,8,0.07
542,7039748,1,2016-08-03,2016-08-03,,,,,,,,0.11
543,13719640,0,,,,,,,,,,
544,6727787,0,,,,,,,,,,
545,17315270,4,2016-07-16,2016-10-07,100,10,10,10,10,10,10,0.41
546,70597353,0,,,,,,,,,,
547,16355182,28,2016-05-29,2017-04-10,97,10,10,10,10,10,10,2.47
548,53945836,1,2016-02-15,2016-02-15,100,10,8,10,10,10,8,0.07
549,76817843,0,,,,,,,,,,
550,7206648,3,2015-08-24,2017-02-12,100,10,10,10,10,9,9,0.15
551,1228396,0,,,,,,,,,,
552,21053971,55,2016-06-30,2017-04-26,98,10,10,10,10,10,10,5.36
553,23296724,0,,,,,,,,,,
554,100263208,0,,,,,,,,,,
555,5273376,45,2015-09-27,2017-04-30,100,10,10,10,10,10,10,2.31
556,108174843,0,,,,,,,,,,
557,25005127,6,2015-01-02,2016-12-23,100,10,10,10,10,10,10,0.21
558,16115273,7,2017-01-22,2017-04-16,97,10,10,10,10,9,10,2.06
559,29746109,6,2015-10-21,2016-06-05,96,9,10,10,10,9,10,0.32
560,74783104,1,2016-11-16,2016-11-16,,,,,,,,0.18
561,65398257,2,2016-05-27,2016-06-12,90,10,10,10,10,10,10,0.18
562,31628447,5,2016-08-16,2016-11-04,96,10,10,10,10,10,10,0.57
563,626629,6,2016-01-05,2016-08-14,100,10,10,10,10,10,10,0.37
564,107834478,4,2017-02-06,2017-04-01,95,10,9,10,10,10,10,1.38
565,61171794,0,,,,,,,,,,
566,67115384,0,,,,,,,,,,
567,48390107,53,2015-12-02,2017-04-23,99,10,10,10,10,10,10,3.06
568,2261205,0,,,,,,,,,,
569,15875210,0,,,,,,,,,,
570,50762225,43,2015-12-18,2017-04-18,99,10,10,10,10,10,10,2.56
571,21077574,8,2016-04-06,2016-11-10,100,10,9,10,10,10,10,0.61
572,1497543,9,2012-03-18,2015-10-24,91,10,10,10,10,8,9,0.14
573,22570,112,2014-08-25,2017-01-01,92,9,9,10,9,9,9,3.42
574,29273449,1,2016-06-15,2016-06-15,100,10,10,10,10,10,10,0.09
575,46659420,4,2016-02-08,2017-04-10,100,10,10,10,10,10,10,0.27
576,6686371,18,2013-07-28,2017-04-15,97,10,10,10,10,10,10,0.39
577,3295756,160,2014-11-17,2017-04-25,99,10,10,10,10,10,10,5.34
578,127741112,0,,,,,,,,,,
579,6444765,31,2014-08-11,2016-09-22,96,9,9,10,10,10,9,0.93
580,94363616,0,,,,,,,,,,
581,49826112,0,,,,,,,,,,
582,13081546,0,,,,,,,,,,
583,2563156,66,2014-07-14,2017-04-13,99,10,10,10,10,10,10,1.93
584,51749418,83,2016-01-03,2017-04-30,87,9,9,10,9,9,9,5.11
585,5642329,20,2015-10-09,2017-04-18,98,10,10,10,10,10,10,1.05
586,49789518,0,,,,,,,,,,
587,50468853,2,2016-01-02,2016-07-02,70,10,7,8,10,9,8,0.12
588,81977920,8,2016-09-25,2016-12-04,95,10,10,10,10,10,10,1.09
589,7356043,5,2016-06-29,2017-04-17,100,9,10,9,10,10,9,0.49
590,111845889,1,2017-01-25,2017-01-25,100,10,10,10,10,10,10,0.3
591,36843114,1,2016-08-11,2016-08-11,,,,,,,,0.11
592,64450968,0,,,,,,,,,,
593,15568415,13,2016-01-03,2017-04-28,95,10,10,10,10,10,10,0.8
594,49890878,0,,,,,,,,,,
595,117866300,0,,,,,,,,,,
596,43196899,7,2016-07-25,2017-04-08,94,9,10,10,10,9,9,0.74
597,20670114,89,2015-07-17,2017-04-20,92,9,9,10,10,10,9,4.06
598,14409241,0,,,,,,,,,,
599,32639611,4,2015-06-19,2015-07-11,90,9,9,10,9,9,9,0.18
600,56371888,0,,,,,,,,,,
601,28994865,56,2016-05-14,2017-04-15,86,9,9,9,9,9,9,4.73
602,40627961,4,2015-08-15,2016-03-24,100,10,10,10,10,10,10,0.19
603,21420131,124,2015-09-28,2017-04-30,88,9,8,9,9,9,9,6.37
604,15541037,6,2014-07-09,2015-09-29,90,10,8,10,10,9,9,0.17
605,72787920,7,2016-07-31,2016-12-06,91,9,10,10,10,9,9,0.76
606,4378151,104,2015-06-01,2017-04-08,92,9,9,9,10,9,9,4.44
607,22212572,33,2014-11-12,2017-03-25,99,10,10,10,10,10,10,1.1
608,33992836,15,2015-06-20,2016-11-01,97,10,10,10,10,10,10,0.66
609,260228,48,2015-03-11,2017-04-24,92,9,10,9,9,10,9,1.83
610,50312673,2,2017-02-10,2017-03-04,100,10,10,10,10,10,10,0.71
611,43309696,31,2016-09-01,2017-05-02,99,10,10,10,10,10,10,3.8
612,2682536,0,,,,,,,,,,
613,7037489,1,2016-06-22,2016-06-22,100,10,10,10,10,10,10,0.09
614,11665760,2,2017-02-21,2017-02-23,70,8,4,8,8,10,6,0.83
615,3384029,4,2015-09-27,2017-01-01,100,10,10,10,10,10,10,0.21
616,21218065,38,2014-10-01,2017-03-21,93,10,9,10,10,9,10,1.21
617,33622349,1,2016-11-20,2016-11-20,,,,,,,,0.18
618,32103382,44,2016-04-27,2017-04-01,97,10,10,9,10,10,10,3.55
619,3894902,42,2016-01-28,2017-04-27,96,10,10,10,10,10,10,2.73
620,50702865,5,2016-10-22,2017-01-20,92,10,9,9,10,10,9,0.77
621,100674146,14,2016-10-23,2017-03-25,83,9,8,9,9,9,9,2.18
622,64545999,7,2016-07-04,2017-04-06,100,10,10,10,10,10,10,0.69
623,9464518,118,2013-10-28,2017-04-24,97,10,9,10,10,9,10,2.76
624,3871663,51,2016-06-09,2017-02-24,99,10,10,10,10,10,10,4.65
625,32292523,0,,,,,,,,,,
626,109080356,3,2017-01-14,2017-04-10,100,10,9,10,10,10,10,0.82
627,27166093,3,2016-12-19,2017-01-03,93,10,9,10,10,9,10,0.66
628,11612787,15,2016-05-09,2017-04-23,100,10,10,10,10,10,10,1.25
629,6092394,105,2014-05-25,2017-04-28,99,10,10,10,10,10,10,2.93
630,31738529,164,2015-08-16,2017-04-28,99,10,10,10,10,10,10,7.85
631,94436944,29,2016-11-12,2017-04-10,92,10,10,10,9,10,10,5.03
632,45117445,0,,,,,,,,,,
633,34788053,72,2015-08-10,2017-04-20,99,10,10,10,10,10,10,3.41
634,114512154,1,2017-04-04,2017-04-04,,,,,,,,1.0
635,1543883,79,2014-04-18,2017-03-26,98,10,10,10,10,10,10,2.13
636,46196384,9,2016-02-21,2017-02-05,98,10,9,10,10,10,10,0.62
637,84963512,45,2016-07-21,2017-04-04,92,9,9,10,10,9,9,4.7
638,47581864,1,2015-11-07,2015-11-07,100,,,,,,,0.06
639,9893887,1,2017-01-04,2017-01-04,100,10,10,10,10,8,10,0.25
640,11873595,0,,,,,,,,,,
641,7454741,19,2015-02-06,2016-11-12,93,9,9,10,10,9,9,0.7
642,969636,11,2016-06-14,2017-03-10,93,10,9,9,10,9,9,1.02
643,112185104,2,2017-03-26,2017-04-13,100,10,9,10,10,10,10,1.54
644,85688747,10,2016-08-07,2016-11-03,100,10,10,10,10,10,10,1.11
645,107214633,10,2016-12-25,2017-03-11,89,10,8,9,9,10,10,2.31
646,23491620,5,2015-05-27,2015-08-25,100,10,10,10,10,10,10,0.21
647,8245369,1,2015-09-07,2015-09-07,80,10,8,10,10,8,8,0.05
648,9036253,1,2015-07-28,2015-07-28,100,10,10,10,10,10,10,0.05
649,53517231,0,,,,,,,,,,
650,71044391,2,2016-09-06,2017-01-07,100,10,10,10,10,10,10,0.25
651,44786829,33,2015-09-26,2016-06-25,91,9,9,10,10,10,9,1.69
652,26377516,44,2015-02-16,2017-04-27,92,9,10,10,10,9,9,1.63
653,54877668,0,,,,,,,,,,
654,19599496,0,,,,,,,,,,
655,26855926,0,,,,,,,,,,
656,14837467,0,,,,,,,,,,
657,49210724,7,2016-04-11,2017-02-24,97,10,10,9,10,10,9,0.54
658,36391087,60,2016-05-03,2016-12-27,94,10,9,10,10,10,10,4.92
659,7097097,49,2016-05-24,2017-04-30,98,10,10,10,10,10,10,4.26
660,121791773,0,,,,,,,,,,
661,25400347,1,2016-05-17,2016-05-17,100,10,10,10,10,10,10,0.09
662,6824743,79,2014-08-31,2017-03-26,98,10,10,10,9,10,10,2.43
663,10728953,8,2016-08-22,2016-11-22,95,10,9,10,10,10,9,0.94
664,12509064,0,,,,,,,,,,
665,26654722,38,2015-04-08,2017-04-21,92,9,9,10,10,9,9,1.51
666,55359495,11,2016-02-27,2016-08-28,100,10,10,10,10,10,10,0.76
667,1452039,0,,,,,,,,,,
668,2374621,24,2016-01-06,2017-01-13,95,9,9,10,10,10,9,1.49
669,107604517,1,2017-02-10,2017-04-03,60,10,2,10,10,2,4,0.36
670,18982371,2,2017-04-27,2017-04-30,100,10,10,10,10,10,10,2.0
671,70555921,10,2016-07-25,2016-09-05,100,10,10,10,10,10,10,1.06
672,63308269,0,,,,,,,,,,
673,21534653,1,2015-07-06,2015-07-06,100,10,10,10,10,8,8,0.04
674,97341572,3,2016-12-12,2017-01-20,93,9,9,9,10,10,9,0.63
675,99658648,1,2017-04-23,2017-04-23,100,10,8,10,10,10,10,1.0
676,40416737,2,2015-08-17,2015-09-09,100,10,10,10,10,9,10,0.1
677,8122290,2,2017-01-31,2017-03-17,100,10,10,10,10,10,10,0.65
678,74644110,41,2016-06-21,2017-04-30,97,10,10,10,10,10,10,3.88
679,5286472,0,,,,,,,,,,
680,5990891,3,2017-02-15,2017-03-30,100,10,10,10,10,9,9,1.15
681,25642092,0,,,,,,,,,,
682,2232125,8,2016-01-03,2017-01-02,100,10,10,10,10,10,10,0.49
683,43895790,17,2016-12-27,2017-04-20,96,10,10,10,10,10,10,3.98
684,15282833,150,2014-06-15,2017-04-14,93,10,9,10,10,9,9,4.27
685,10531137,16,2015-09-28,2017-04-06,96,10,9,10,10,10,10,0.82
686,16588103,11,2014-06-29,2016-01-03,98,10,9,10,10,9,10,0.32
687,6297985,3,2017-03-02,2017-03-21,87,10,7,10,9,7,8,1.43
688,48777044,0,,,,,,,,,,
689,4620245,142,2013-07-23,2017-04-25,97,10,10,10,10,10,10,3.08
690,12735502,77,2014-04-21,2017-04-03,98,10,10,10,10,10,10,2.08
691,88404482,50,2016-08-12,2017-04-26,99,10,10,10,10,10,10,5.66
692,9681619,7,2015-07-07,2017-04-06,80,9,9,9,8,7,7,0.31
693,11976357,2,2016-06-27,2016-07-21,90,9,9,10,10,9,9,0.19
694,31628447,2,2017-02-19,2017-02-26,100,10,10,10,10,10,10,0.81
695,17194608,1,2017-04-17,2017-04-17,100,10,10,10,10,10,10,1.0
696,16027015,0,,,,,,,,,,
697,3299175,14,2013-08-06,2017-04-07,100,10,10,10,10,10,10,0.31
698,6002308,25,2016-08-28,2017-04-29,90,9,9,10,10,9,10,3.01
699,95779292,7,2016-10-11,2017-04-27,100,9,10,10,10,9,10,1.02
700,7986854,2,2015-07-05,2015-07-23,100,10,9,10,10,9,10,0.09
701,2955215,4,2015-10-06,2016-02-22,95,9,10,9,9,10,10,0.21
702,76615761,0,,,,,,,,,,
703,7304995,7,2014-10-28,2017-04-12,100,10,10,10,10,10,10,0.23
704,57212694,0,,,,,,,,,,
705,13856090,4,2017-02-24,2017-04-30,60,8,8,9,6,10,7,1.74
706,2482604,0,,,,,,,,,,
707,498585,74,2014-07-15,2017-02-24,89,9,8,10,10,10,9,2.17
708,87804996,1,2017-02-17,2017-02-17,100,10,10,10,10,10,10,0.39
709,21013529,95,2016-01-02,2017-04-18,92,10,9,10,9,9,9,5.84
710,8206200,11,2015-12-30,2017-04-23,89,9,9,9,8,9,9,0.67
711,9336119,0,,,,,,,,,,
712,5992151,97,2013-05-07,2017-04-30,94,10,10,10,10,9,9,2.0
713,46339958,5,2016-09-16,2017-01-07,88,10,7,10,9,10,9,0.66
714,29800403,0,,,,,,,,,,
715,89754918,0,,,,,,,,,,
716,121120378,0,,,,,,,,,,
717,55067329,1,2016-04-17,2016-04-17,100,10,10,10,10,10,10,0.08
718,2237801,6,2016-12-28,2017-04-10,97,10,10,10,10,9,9,1.42
719,47202631,0,,,,,,,,,,
720,12122495,10,2014-02-22,2016-08-17,98,10,10,10,10,9,9,0.26
721,58510040,50,2016-07-16,2017-04-14,88,9,9,8,9,9,9,5.14
722,7531670,90,2013-10-14,2017-04-18,98,10,10,10,10,10,10,2.08
723,129166,15,2016-07-24,2017-03-26,95,10,9,10,10,9,10,1.58
724,3877058,6,2016-07-23,2017-04-14,100,10,10,10,10,9,10,0.63
725,2179463,18,2012-06-19,2016-07-10,99,10,10,10,10,10,10,0.3
726,92843418,14,2017-02-16,2017-04-22,94,9,10,10,10,9,10,5.45
727,58368092,0,,,,,,,,,,
728,24503400,1,2015-08-15,2015-08-15,100,10,10,10,10,10,10,0.05
729,34506667,10,2017-03-07,2017-04-16,62,6,7,8,8,9,6,5.17
730,45759348,0,,,,,,,,,,
731,675083,28,2014-10-01,2017-01-18,95,10,9,10,10,9,10,0.89
732,42062430,15,2016-03-13,2017-04-23,91,9,9,10,10,9,9,1.08
733,52119536,12,2016-06-27,2017-03-20,82,8,8,10,10,8,9,1.16
734,53649227,0,,,,,,,,,,
735,98993071,23,2016-11-10,2017-04-28,98,10,10,10,10,10,9,3.94
736,120652133,0,,,,,,,,,,
737,8428643,0,,,,,,,,,,
738,77239661,0,,,,,,,,,,
739,28842121,7,2015-03-23,2015-07-29,93,10,9,9,10,9,9,0.27
740,48809652,0,,,,,,,,,,
741,3344247,16,2016-11-20,2017-04-20,98,10,10,10,10,10,10,2.91
742,9616610,12,2016-12-02,2017-04-28,98,10,10,10,10,10,10,2.35
743,119189867,8,2017-03-11,2017-04-19,93,9,9,10,10,10,9,4.44
744,22117675,0,,,,,,,,,,
745,30310029,31,2015-04-19,2017-04-14,88,10,9,10,9,10,9,1.25
746,1427157,0,,,,,,,,,,
747,1261812,237,2013-01-02,2017-04-21,93,9,9,10,9,10,9,4.49
748,112722136,0,,,,,,,,,,
749,22553311,2,2017-04-14,2017-04-16,80,7,9,9,9,8,8,2.0
750,76050101,0,,,,,,,,,,
751,100411029,0,,,,,,,,,,
752,27218494,0,,,,,,,,,,
753,85438607,5,2016-08-07,2017-02-12,85,9,7,9,9,9,9,0.56
754,52986102,0,,,,,,,,,,
755,1511137,80,2013-03-07,2017-04-16,88,9,9,9,9,8,9,1.58
756,33593576,0,,,,,,,,,,
757,60133540,24,2016-08-14,2017-04-29,90,9,9,10,10,9,9,2.74
758,106003607,0,,,,,,,,,,
759,59373344,7,2016-03-10,2017-03-27,100,10,10,10,10,10,10,0.5
760,76196368,3,2016-07-17,2016-10-09,93,10,10,10,10,10,9,0.31
761,47167330,14,2017-02-12,2017-04-25,96,10,9,10,10,10,10,5.19
762,510850,9,2015-12-11,2017-04-17,100,10,10,10,10,10,10,0.53
763,55067641,12,2017-02-03,2017-04-18,85,9,9,10,9,9,9,4.0
764,62568997,44,2016-04-08,2017-04-12,98,10,10,10,10,10,10,3.38
765,11013202,7,2014-05-01,2015-01-04,91,8,7,10,10,9,9,0.19
766,8978482,57,2014-01-21,2017-04-09,99,10,10,10,10,10,10,1.43
767,126259934,0,,,,,,,,,,
768,21571647,0,,,,,,,,,,
769,25100737,0,,,,,,,,,,
770,4509643,3,2017-04-16,2017-04-30,93,9,10,10,9,10,10,3.0
771,6966246,0,,,,,,,,,,
772,30458607,0,,,,,,,,,,
773,4233327,0,,,,,,,,,,
774,3636523,7,2015-11-28,2017-02-11,94,10,9,10,10,9,9,0.4
775,3294571,18,2015-10-03,2017-01-24,99,10,9,10,10,10,10,0.93
776,20666868,56,2015-04-11,2017-04-18,94,9,10,10,10,10,10,2.23
777,47284497,0,,,,,,,,,,
778,3958763,3,2016-09-03,2016-10-12,87,9,9,9,9,9,9,0.37
779,3817812,2,2016-09-27,2016-11-23,100,8,10,10,10,10,10,0.27
780,260228,88,2015-03-02,2017-04-27,93,9,9,10,10,10,9,3.32
781,38199148,0,,,,,,,,,,
782,18045110,1,2014-11-21,2014-11-21,100,10,10,10,10,10,10,0.03
783,11817384,16,2016-06-10,2017-04-22,95,9,10,10,10,9,10,1.46
784,47589347,1,2016-02-13,2016-02-13,100,10,10,10,10,10,10,0.07
785,39089856,0,,,,,,,,,,
786,38322818,137,2015-08-02,2017-03-30,97,10,10,10,10,10,10,6.41
787,25804016,33,2016-04-05,2017-03-26,90,9,9,9,10,10,9,2.51
788,6258993,48,2015-05-26,2017-04-24,98,10,10,10,10,10,10,2.03
789,26882871,0,,,,,,,,,,
790,2565844,29,2015-03-13,2017-04-28,95,10,9,10,10,10,10,1.11
791,88407358,47,2016-08-17,2017-04-10,93,9,9,10,10,9,9,5.42
792,86424861,1,2016-08-02,2016-08-02,,,,,,,,0.11
793,2962051,7,2016-02-12,2016-08-21,97,10,9,10,10,9,10,0.47
794,29190342,5,2017-04-09,2017-04-26,92,10,10,10,10,10,10,5.0
795,924059,49,2012-06-04,2016-09-24,99,10,10,10,10,10,10,0.82
796,65921001,18,2016-06-14,2017-01-23,99,10,10,10,10,10,10,1.67
797,90347673,4,2016-08-26,2016-09-13,73,8,8,7,8,9,9,0.48
798,8758206,1,2016-02-09,2016-02-09,,,,,,,,0.07
