Host ID,Number of Reviews,First Review,Last Review,Overall Rating,Review Score,Accuracy,Cleanliness,Check-In,Communication,Location,Value,Reviews per Month,Category Average
87865205,2,2017-03-25,2017-03-28,60,Moderate,6,7,6,10,9,6,1.5,7.333333333333333
13869776,6,2016-05-30,2017-04-14,96,Very High,10,9,10,10,10,10,0.53,9.833333333333334
11347497,1,2017-01-29,2017-01-29,80,High,10,10,10,10,10,8,0.32,9.666666666666666
123087,17,2014-02-13,2017-01-04,98,Very High,10,10,10,10,10,10,0.43,10.0
13616152,1,2015-04-27,2015-04-27,80,High,4,4,4,6,10,8,0.04,6.0
106433562,25,2016-12-08,2017-04-29,95,Very High,10,9,10,10,10,10,5.1,9.833333333333334
25405533,90,2015-02-07,2017-04-14,95,Very High,10,10,10,10,10,10,3.3,10.0
4482180,20,2016-04-25,2017-04-25,96,Very High,10,9,10,10,10,10,1.6,9.833333333333334
11734861,63,2014-03-01,2017-05-01,100,Very High,10,10,10,10,10,10,1.63,10.0
46954511,5,2015-12-01,2017-01-07,100,Very High,10,10,10,10,10,10,0.29,10.0
2374446,1,2013-09-09,2013-09-09,100,Very High,10,10,10,10,6,8,0.02,9.0
1602033,3,2016-06-25,2016-09-01,100,Very High,10,9,10,10,10,10,0.29,9.833333333333334
9112713,2,2014-08-02,2016-11-05,100,Very High,10,10,10,10,10,10,0.06,10.0
31476460,3,2016-05-12,2017-03-31,87,Very High,9,9,10,10,9,10,0.25,9.5
4581403,116,2015-05-25,2017-04-30,97,Very High,10,10,10,10,10,10,4.9,10.0
16262021,200,2014-07-24,2017-03-28,75,High,8,8,9,9,8,8,5.91,8.333333333333334
4307150,106,2015-02-01,2017-05-02,97,Very High,10,9,10,10,10,9,3.86,9.666666666666666
87374897,81,2016-08-26,2017-04-24,95,Very High,10,9,10,10,10,10,9.68,9.833333333333334
2807098,27,2015-12-17,2017-03-24,100,Very High,10,10,10,10,9,10,1.61,9.833333333333334
1327944,43,2015-05-24,2017-04-19,98,Very High,10,10,10,10,10,10,1.81,10.0
21985492,2,2016-10-02,2016-12-13,100,Very High,10,10,10,10,10,10,0.28,10.0
2120571,4,2016-07-28,2017-01-03,100,Very High,10,10,10,10,10,10,0.43,10.0
28362090,54,2016-02-21,2017-04-26,99,Very High,10,10,10,10,10,10,3.7,10.0
331650,87,2015-10-12,2017-04-30,95,Very High,10,9,10,10,10,9,4.59,9.666666666666666
41096853,9,2017-03-05,2017-04-30,98,Very High,10,9,10,10,10,10,4.5,9.833333333333334
3991958,2,2017-04-04,2017-04-28,100,Very High,10,10,10,10,10,10,2.0,10.0
4942681,13,2016-06-17,2017-03-23,98,Very High,10,10,10,10,10,10,1.21,10.0
36479480,18,2015-11-20,2016-05-31,88,Very High,9,9,9,9,9,9,1.02,9.0
59494695,85,2016-02-26,2017-04-13,93,Very High,9,10,10,10,10,9,5.89,9.666666666666666
40043002,1,2016-07-01,2016-07-01,100,Very High,10,10,10,10,10,10,0.1,10.0
99563249,2,2017-03-28,2017-04-29,100,Very High,8,10,10,10,10,10,1.67,9.666666666666666
3191837,39,2013-11-04,2017-04-04,99,Very High,10,10,10,10,10,10,0.92,10.0
15153351,5,2015-12-21,2016-03-24,100,Very High,10,10,10,10,10,10,0.3,10.0
57161,3,2013-07-17,2016-11-01,60,Moderate,7,7,8,7,8,7,0.06,7.333333333333333
68766769,49,2016-06-14,2017-02-08,88,Very High,9,9,9,9,9,9,4.54,9.0
30730765,11,2015-10-27,2017-01-03,94,Very High,10,9,10,10,10,10,0.59,9.833333333333334
35154852,2,2015-07-20,2016-02-14,100,Very High,9,10,10,10,10,10,0.09,9.833333333333334
116099028,10,2017-02-17,2017-04-02,92,Very High,10,9,10,10,10,10,4.0,9.833333333333334
12548782,11,2016-11-02,2017-03-26,95,Very High,10,10,9,10,10,10,1.8,9.833333333333334
84963512,60,2016-07-22,2017-04-16,97,Very High,10,10,10,10,10,10,6.29,10.0
7493737,11,2015-06-22,2017-03-15,98,Very High,10,10,10,10,10,10,0.48,10.0
34944056,1,2017-04-02,2017-04-02,80,High,10,8,10,10,10,10,0.94,9.666666666666666
53042808,3,2016-01-29,2016-06-02,90,Very High,9,8,10,10,9,9,0.2,9.166666666666666
83201351,3,2017-01-11,2017-04-08,100,Very High,10,9,10,10,10,10,0.8,9.833333333333334
52722415,8,2016-07-31,2016-09-23,87,Very High,10,9,10,10,9,10,0.87,9.666666666666666
45772356,1,2017-04-25,2017-04-25,100,Very High,10,10,10,10,10,10,1.0,10.0
78196915,25,2016-08-11,2017-04-23,98,Very High,10,10,10,10,10,10,2.82,10.0
2524429,12,2014-11-30,2017-02-08,97,Very High,10,10,10,10,10,10,0.41,10.0
3866067,9,2016-02-08,2016-12-20,87,Very High,8,9,8,8,8,9,0.6,8.333333333333334
6457270,1,2016-02-29,2016-02-29,100,Very High,10,10,10,10,10,8,0.07,9.666666666666666
36131476,1,2017-04-30,2017-04-30,100,Very High,10,10,10,10,10,10,1.0,10.0
752508,177,2015-04-05,2017-04-17,94,Very High,10,10,10,10,9,9,6.99,9.666666666666666
82897267,15,2016-08-28,2017-04-29,89,Very High,9,8,9,8,10,9,1.81,8.833333333333334
23126768,21,2016-10-31,2017-04-15,84,High,8,9,8,9,9,8,3.41,8.5
1244288,14,2014-10-06,2017-04-02,97,Very High,10,10,10,10,10,10,0.45,10.0
35562563,5,2016-11-07,2017-03-31,100,Very High,10,10,10,10,10,10,0.84,10.0
105486506,5,2017-02-12,2017-03-22,100,Very High,10,10,10,10,10,10,1.85,10.0
10076723,3,2015-06-05,2017-03-31,80,High,9,8,9,9,8,8,0.13,8.5
26266816,9,2015-07-24,2017-04-16,96,Very High,10,9,10,10,10,9,0.42,9.666666666666666
4087811,75,2014-04-10,2017-04-24,97,Very High,10,9,10,10,10,9,2.01,9.666666666666666
3843940,16,2015-06-06,2017-03-09,94,Very High,10,10,9,10,10,9,0.69,9.666666666666666
73455933,1,2016-07-24,2016-07-24,80,High,10,10,10,10,10,10,0.11,10.0
62880191,7,2016-04-05,2016-07-13,87,Very High,9,9,9,10,8,9,0.53,9.0
5672642,1,2014-09-08,2014-09-08,100,Very High,10,10,10,10,10,10,0.03,10.0
56047,39,2010-04-16,2017-03-06,97,Very High,10,9,10,10,9,10,0.45,9.666666666666666
3381661,2,2014-10-17,2014-10-23,100,Very High,10,8,10,10,10,9,0.06,9.5
30121944,147,2015-05-21,2017-04-13,93,Very High,10,9,10,10,9,9,6.18,9.5
35320583,19,2015-06-29,2016-12-28,98,Very High,10,10,10,10,10,10,0.84,10.0
5009369,120,2013-02-26,2017-04-30,94,Very High,10,9,10,10,9,9,2.36,9.5
41084092,125,2015-08-29,2017-04-16,93,Very High,10,10,10,10,10,9,6.11,9.833333333333334
10332446,3,2015-02-12,2016-08-22,87,Very High,9,9,10,9,10,9,0.11,9.333333333333334
21093028,6,2015-03-20,2016-07-16,100,Very High,10,10,10,10,10,10,0.23,10.0
54437074,96,2016-01-26,2017-04-29,97,Very High,10,10,10,10,10,9,6.21,9.833333333333334
41272244,1,2016-08-11,2016-08-11,80,High,6,6,4,6,6,6,0.11,5.666666666666667
107287692,4,2017-02-19,2017-04-23,95,Very High,10,10,10,10,10,10,1.62,10.0
34055663,8,2015-08-01,2016-10-17,88,Very High,9,9,10,10,10,10,0.37,9.666666666666666
41762141,4,2016-11-09,2017-04-01,93,Very High,9,9,10,10,10,9,0.68,9.5
825674,22,2015-08-01,2017-04-17,96,Very High,10,10,10,10,10,10,1.03,10.0
27498737,11,2016-06-09,2017-02-02,98,Very High,10,10,10,10,10,10,1.0,10.0
119189867,1,2017-04-23,2017-04-23,100,Very High,10,10,10,10,10,10,1.0,10.0
827395,63,2014-10-08,2017-04-08,93,Very High,9,9,10,10,9,10,2.01,9.5
14339865,7,2014-07-28,2016-03-06,96,Very High,8,9,10,10,9,9,0.21,9.166666666666666
26502427,88,2015-10-04,2017-04-10,87,Very High,9,8,10,10,10,9,4.57,9.333333333333334
17257571,21,2014-07-08,2017-04-02,93,Very High,10,9,10,10,10,9,0.61,9.666666666666666
15222506,106,2014-05-22,2017-04-30,96,Very High,10,10,10,10,10,10,2.95,10.0
49028791,43,2015-12-29,2017-04-13,97,Very High,10,10,10,10,10,10,2.62,10.0
68418095,21,2016-05-18,2017-04-16,82,High,8,9,9,9,9,8,1.79,8.666666666666666
62835386,16,2016-04-05,2017-02-26,99,Very High,10,10,10,10,10,10,1.22,10.0
1497881,43,2014-02-11,2017-04-10,94,Very High,9,10,10,10,9,9,1.1,9.5
103174281,8,2016-12-11,2017-03-28,93,Very High,10,10,10,10,9,10,1.67,9.833333333333334
3451360,1,2016-08-06,2016-08-06,100,Very High,10,10,10,10,10,10,0.11,10.0
50556072,2,2017-03-30,2017-04-09,90,Very High,10,9,10,10,9,9,1.71,9.5
35178029,1,2015-06-25,2015-06-25,,,,,,,,,0.04,
70994569,1,2017-01-15,2017-04-02,,,,,,,,,0.28,
112185104,1,2017-03-22,2017-03-22,80,High,10,10,10,10,10,10,0.7,10.0
35161455,4,2017-02-05,2017-03-24,95,Very High,9,8,9,9,10,9,1.36,9.0
5281327,79,2016-03-09,2017-04-25,90,Very High,10,9,9,9,10,9,5.63,9.333333333333334
34121870,1,2016-03-12,2016-03-12,100,Very High,10,10,10,10,10,10,0.07,10.0
22622885,5,2016-11-04,2016-12-12,95,Very High,10,8,10,10,10,10,0.83,9.666666666666666
9843837,10,2016-11-18,2017-04-10,96,Very High,10,10,10,10,10,10,1.81,10.0
91716989,1,2016-12-31,2016-12-31,100,Very High,10,10,10,10,10,10,0.24,10.0
962317,80,2013-07-27,2017-04-10,94,Very High,9,9,10,10,10,9,1.74,9.5
9558014,14,2015-03-05,2016-09-20,95,Very High,10,10,10,10,10,9,0.53,9.833333333333334
56417149,5,2016-09-30,2017-03-01,100,Very High,10,10,10,10,10,10,0.69,10.0
14024639,35,2016-03-12,2017-05-01,96,Very High,10,9,10,10,10,10,2.51,9.833333333333334
32009974,14,2015-05-19,2015-11-14,94,Very High,10,8,10,10,10,10,0.59,9.666666666666666
4396675,22,2016-05-29,2017-04-17,92,Very High,9,10,10,10,10,9,1.94,9.666666666666666
4834594,1,2017-02-28,2017-02-28,100,Very High,10,10,10,10,10,10,0.46,10.0
89163188,6,2016-12-27,2017-04-28,97,Very High,10,10,10,10,10,10,1.41,10.0
13245574,18,2016-10-18,2017-04-02,87,Very High,9,9,9,10,9,9,2.73,9.166666666666666
36686276,3,2016-06-03,2016-08-22,93,Very High,9,10,9,9,9,10,0.27,9.333333333333334
14733421,3,2016-06-26,2016-07-14,100,Very High,10,9,10,10,10,10,0.29,9.833333333333334
27211085,131,,2017-05-02,,,,,,,,,,
3891041,9,2014-11-07,2016-05-17,93,Very High,9,8,10,10,10,9,0.3,9.333333333333334
37693298,5,2017-03-24,2017-04-16,100,Very High,10,10,10,10,10,10,3.66,10.0
6911978,378,2013-06-26,2017-04-29,97,Very High,10,10,10,10,10,10,8.05,10.0
40740211,48,2016-05-30,2017-04-17,97,Very High,9,10,10,10,10,9,4.25,9.666666666666666
438174,3,2015-01-01,2016-01-05,93,Very High,9,10,9,9,8,9,0.11,9.0
56540540,1,2016-10-14,2016-10-14,,,,,,,,,0.15,
25551648,3,2017-01-10,2017-02-16,100,Very High,10,10,10,10,10,10,0.79,10.0
10728953,2,2016-10-31,2016-12-02,90,Very High,9,8,10,10,8,8,0.33,8.833333333333334
327642,16,2012-08-07,2014-03-21,96,Very High,10,9,10,10,10,9,0.28,9.666666666666666
3009806,5,2016-11-16,2017-04-04,92,Very High,10,10,9,10,10,10,0.89,9.833333333333334
1393704,19,2012-04-03,2017-02-28,97,Very High,9,9,10,10,10,10,0.31,9.666666666666666
11082939,56,2016-04-30,2017-03-26,92,Very High,9,10,10,10,8,9,4.55,9.333333333333334
79148130,2,2017-01-08,2017-01-22,80,High,10,8,10,10,9,10,0.52,9.5
1227819,1,2016-01-31,2016-01-31,80,High,10,6,8,8,10,8,0.07,8.333333333333334
7039748,1,2016-08-03,2016-08-03,,,,,,,,,0.11,
17315270,4,2016-07-16,2016-10-07,100,Very High,10,10,10,10,10,10,0.41,10.0
16355182,28,2016-05-29,2017-04-10,97,Very High,10,10,10,10,10,10,2.47,10.0
53945836,1,2016-02-15,2016-02-15,100,Very High,10,8,10,10,10,8,0.07,9.333333333333334
7206648,3,2015-08-24,2017-02-12,100,Very High,10,10,10,10,9,9,0.15,9.666666666666666
21053971,55,2016-06-30,2017-04-26,98,Very High,10,10,10,10,10,10,5.36,10.0
5273376,45,2015-09-27,2017-04-30,100,Very High,10,10,10,10,10,10,2.31,10.0
25005127,6,2015-01-02,2016-12-23,100,Very High,10,10,10,10,10,10,0.21,10.0
16115273,7,2017-01-22,2017-04-16,97,Very High,10,10,10,10,9,10,2.06,9.833333333333334
29746109,6,2015-10-21,2016-06-05,96,Very High,9,10,10,10,9,10,0.32,9.666666666666666
74783104,1,2016-11-16,2016-11-16,,,,,,,,,0.18,
65398257,2,2016-05-27,2016-06-12,90,Very High,10,10,10,10,10,10,0.18,10.0
31628447,5,2016-08-16,2016-11-04,96,Very High,10,10,10,10,10,10,0.57,10.0
626629,6,2016-01-05,2016-08-14,100,Very High,10,10,10,10,10,10,0.37,10.0
107834478,4,2017-02-06,2017-04-01,95,Very High,10,9,10,10,10,10,1.38,9.833333333333334
48390107,53,2015-12-02,2017-04-23,99,Very High,10,10,10,10,10,10,3.06,10.0
50762225,43,2015-12-18,2017-04-18,99,Very High,10,10,10,10,10,10,2.56,10.0
21077574,8,2016-04-06,2016-11-10,100,Very High,10,9,10,10,10,10,0.61,9.833333333333334
1497543,9,2012-03-18,2015-10-24,91,Very High,10,10,10,10,8,9,0.14,9.5
22570,112,2014-08-25,2017-01-01,92,Very High,9,9,10,9,9,9,3.42,9.166666666666666
29273449,1,2016-06-15,2016-06-15,100,Very High,10,10,10,10,10,10,0.09,10.0
46659420,4,2016-02-08,2017-04-10,100,Very High,10,10,10,10,10,10,0.27,10.0
6686371,18,2013-07-28,2017-04-15,97,Very High,10,10,10,10,10,10,0.39,10.0
3295756,160,2014-11-17,2017-04-25,99,Very High,10,10,10,10,10,10,5.34,10.0
6444765,31,2014-08-11,2016-09-22,96,Very High,9,9,10,10,10,9,0.93,9.5
2563156,66,2014-07-14,2017-04-13,99,Very High,10,10,10,10,10,10,1.93,10.0
51749418,83,2016-01-03,2017-04-30,87,Very High,9,9,10,9,9,9,5.11,9.166666666666666
5642329,20,2015-10-09,2017-04-18,98,Very High,10,10,10,10,10,10,1.05,10.0
50468853,2,2016-01-02,2016-07-02,70,High,10,7,8,10,9,8,0.12,8.666666666666666
81977920,8,2016-09-25,2016-12-04,95,Very High,10,10,10,10,10,10,1.09,10.0
7356043,5,2016-06-29,2017-04-17,100,Very High,9,10,9,10,10,9,0.49,9.5
111845889,1,2017-01-25,2017-01-25,100,Very High,10,10,10,10,10,10,0.3,10.0
36843114,1,2016-08-11,2016-08-11,,,,,,,,,0.11,
15568415,13,2016-01-03,2017-04-28,95,Very High,10,10,10,10,10,10,0.8,10.0
43196899,7,2016-07-25,2017-04-08,94,Very High,9,10,10,10,9,9,0.74,9.5
20670114,89,2015-07-17,2017-04-20,92,Very High,9,9,10,10,10,9,4.06,9.5
32639611,4,2015-06-19,2015-07-11,90,Very High,9,9,10,9,9,9,0.18,9.166666666666666
28994865,56,2016-05-14,2017-04-15,86,Very High,9,9,9,9,9,9,4.73,9.0
40627961,4,2015-08-15,2016-03-24,100,Very High,10,10,10,10,10,10,0.19,10.0
21420131,124,2015-09-28,2017-04-30,88,Very High,9,8,9,9,9,9,6.37,8.833333333333334
15541037,6,2014-07-09,2015-09-29,90,Very High,10,8,10,10,9,9,0.17,9.333333333333334
72787920,7,2016-07-31,2016-12-06,91,Very High,9,10,10,10,9,9,0.76,9.5
4378151,104,2015-06-01,2017-04-08,92,Very High,9,9,9,10,9,9,4.44,9.166666666666666
22212572,33,2014-11-12,2017-03-25,99,Very High,10,10,10,10,10,10,1.1,10.0
33992836,15,2015-06-20,2016-11-01,97,Very High,10,10,10,10,10,10,0.66,10.0
260228,48,2015-03-11,2017-04-24,92,Very High,9,10,9,9,10,9,1.83,9.333333333333334
50312673,2,2017-02-10,2017-03-04,100,Very High,10,10,10,10,10,10,0.71,10.0
43309696,31,2016-09-01,2017-05-02,99,Very High,10,10,10,10,10,10,3.8,10.0
7037489,1,2016-06-22,2016-06-22,100,Very High,10,10,10,10,10,10,0.09,10.0
11665760,2,2017-02-21,2017-02-23,70,High,8,4,8,8,10,6,0.83,7.333333333333333
3384029,4,2015-09-27,2017-01-01,100,Very High,10,10,10,10,10,10,0.21,10.0
21218065,38,2014-10-01,2017-03-21,93,Very High,10,9,10,10,9,10,1.21,9.666666666666666
33622349,1,2016-11-20,2016-11-20,,,,,,,,,0.18,
32103382,44,2016-04-27,2017-04-01,97,Very High,10,10,9,10,10,10,3.55,9.833333333333334
3894902,42,2016-01-28,2017-04-27,96,Very High,10,10,10,10,10,10,2.73,10.0
50702865,5,2016-10-22,2017-01-20,92,Very High,10,9,9,10,10,9,0.77,9.5
100674146,14,2016-10-23,2017-03-25,83,High,9,8,9,9,9,9,2.18,8.833333333333334
64545999,7,2016-07-04,2017-04-06,100,Very High,10,10,10,10,10,10,0.69,10.0
9464518,118,2013-10-28,2017-04-24,97,Very High,10,9,10,10,9,10,2.76,9.666666666666666
3871663,51,2016-06-09,2017-02-24,99,Very High,10,10,10,10,10,10,4.65,10.0
109080356,3,2017-01-14,2017-04-10,100,Very High,10,9,10,10,10,10,0.82,9.833333333333334
27166093,3,2016-12-19,2017-01-03,93,Very High,10,9,10,10,9,10,0.66,9.666666666666666
11612787,15,2016-05-09,2017-04-23,100,Very High,10,10,10,10,10,10,1.25,10.0
6092394,105,2014-05-25,2017-04-28,99,Very High,10,10,10,10,10,10,2.93,10.0
31738529,164,2015-08-16,2017-04-28,99,Very High,10,10,10,10,10,10,7.85,10.0
94436944,29,2016-11-12,2017-04-10,92,Very High,10,10,10,9,10,10,5.03,9.833333333333334
34788053,72,2015-08-10,2017-04-20,99,Very High,10,10,10,10,10,10,3.41,10.0
114512154,1,2017-04-04,2017-04-04,,,,,,,,,1.0,
1543883,79,2014-04-18,2017-03-26,98,Very High,10,10,10,10,10,10,2.13,10.0
46196384,9,2016-02-21,2017-02-05,98,Very High,10,9,10,10,10,10,0.62,9.833333333333334
47581864,1,2015-11-07,2015-11-07,100,Very High,,,,,,,0.06,
9893887,1,2017-01-04,2017-01-04,100,Very High,10,10,10,10,8,10,0.25,9.666666666666666
7454741,19,2015-02-06,2016-11-12,93,Very High,9,9,10,10,9,9,0.7,9.333333333333334
969636,11,2016-06-14,2017-03-10,93,Very High,10,9,9,10,9,9,1.02,9.333333333333334
85688747,10,2016-08-07,2016-11-03,100,Very High,10,10,10,10,10,10,1.11,10.0
107214633,10,2016-12-25,2017-03-11,89,Very High,10,8,9,9,10,10,2.31,9.333333333333334
23491620,5,2015-05-27,2015-08-25,100,Very High,10,10,10,10,10,10,0.21,10.0
8245369,1,2015-09-07,2015-09-07,80,High,10,8,10,10,8,8,0.05,9.0
9036253,1,2015-07-28,2015-07-28,100,Very High,10,10,10,10,10,10,0.05,10.0
71044391,2,2016-09-06,2017-01-07,100,Very High,10,10,10,10,10,10,0.25,10.0
44786829,33,2015-09-26,2016-06-25,91,Very High,9,9,10,10,10,9,1.69,9.5
26377516,44,2015-02-16,2017-04-27,92,Very High,9,10,10,10,9,9,1.63,9.5
49210724,7,2016-04-11,2017-02-24,97,Very High,10,10,9,10,10,9,0.54,9.666666666666666
36391087,60,2016-05-03,2016-12-27,94,Very High,10,9,10,10,10,10,4.92,9.833333333333334
7097097,49,2016-05-24,2017-04-30,98,Very High,10,10,10,10,10,10,4.26,10.0
25400347,1,2016-05-17,2016-05-17,100,Very High,10,10,10,10,10,10,0.09,10.0
6824743,79,2014-08-31,2017-03-26,98,Very High,10,10,10,9,10,10,2.43,9.833333333333334
26654722,38,2015-04-08,2017-04-21,92,Very High,9,9,10,10,9,9,1.51,9.333333333333334
55359495,11,2016-02-27,2016-08-28,100,Very High,10,10,10,10,10,10,0.76,10.0
2374621,24,2016-01-06,2017-01-13,95,Very High,9,9,10,10,10,9,1.49,9.5
107604517,1,2017-02-10,2017-04-03,60,Moderate,10,2,10,10,2,4,0.36,6.333333333333333
18982371,2,2017-04-27,2017-04-30,100,Very High,10,10,10,10,10,10,2.0,10.0
70555921,10,2016-07-25,2016-09-05,100,Very High,10,10,10,10,10,10,1.06,10.0
21534653,1,2015-07-06,2015-07-06,100,Very High,10,10,10,10,8,8,0.04,9.333333333333334
97341572,3,2016-12-12,2017-01-20,93,Very High,9,9,9,10,10,9,0.63,9.333333333333334
99658648,1,2017-04-23,2017-04-23,100,Very High,10,8,10,10,10,10,1.0,9.666666666666666
40416737,2,2015-08-17,2015-09-09,100,Very High,10,10,10,10,9,10,0.1,9.833333333333334
8122290,2,2017-01-31,2017-03-17,100,Very High,10,10,10,10,10,10,0.65,10.0
74644110,41,2016-06-21,2017-04-30,97,Very High,10,10,10,10,10,10,3.88,10.0
5990891,3,2017-02-15,2017-03-30,100,Very High,10,10,10,10,9,9,1.15,9.666666666666666
2232125,8,2016-01-03,2017-01-02,100,Very High,10,10,10,10,10,10,0.49,10.0
43895790,17,2016-12-27,2017-04-20,96,Very High,10,10,10,10,10,10,3.98,10.0
15282833,150,2014-06-15,2017-04-14,93,Very High,10,9,10,10,9,9,4.27,9.5
10531137,16,2015-09-28,2017-04-06,96,Very High,10,9,10,10,10,10,0.82,9.833333333333334
16588103,11,2014-06-29,2016-01-03,98,Very High,10,9,10,10,9,10,0.32,9.666666666666666
6297985,3,2017-03-02,2017-03-21,87,Very High,10,7,10,9,7,8,1.43,8.5
4620245,142,2013-07-23,2017-04-25,97,Very High,10,10,10,10,10,10,3.08,10.0
12735502,77,2014-04-21,2017-04-03,98,Very High,10,10,10,10,10,10,2.08,10.0
88404482,50,2016-08-12,2017-04-26,99,Very High,10,10,10,10,10,10,5.66,10.0
9681619,7,2015-07-07,2017-04-06,80,High,9,9,9,8,7,7,0.31,8.166666666666666
11976357,2,2016-06-27,2016-07-21,90,Very High,9,9,10,10,9,9,0.19,9.333333333333334
3299175,14,2013-08-06,2017-04-07,100,Very High,10,10,10,10,10,10,0.31,10.0
6002308,25,2016-08-28,2017-04-29,90,Very High,9,9,10,10,9,10,3.01,9.5
95779292,7,2016-10-11,2017-04-27,100,Very High,9,10,10,10,9,10,1.02,9.666666666666666
7986854,2,2015-07-05,2015-07-23,100,Very High,10,9,10,10,9,10,0.09,9.666666666666666
2955215,4,2015-10-06,2016-02-22,95,Very High,9,10,9,9,10,10,0.21,9.5
7304995,7,2014-10-28,2017-04-12,100,Very High,10,10,10,10,10,10,0.23,10.0
498585,74,2014-07-15,2017-02-24,89,Very High,9,8,10,10,10,9,2.17,9.333333333333334
87804996,1,2017-02-17,2017-02-17,100,Very High,10,10,10,10,10,10,0.39,10.0
8206200,11,2015-12-30,2017-04-23,89,Very High,9,9,9,8,9,9,0.67,8.833333333333334
5992151,97,2013-05-07,2017-04-30,94,Very High,10,10,10,10,9,9,2.0,9.666666666666666
46339958,5,2016-09-16,2017-01-07,88,Very High,10,7,10,9,10,9,0.66,9.166666666666666
55067329,1,2016-04-17,2016-04-17,100,Very High,10,10,10,10,10,10,0.08,10.0
2237801,6,2016-12-28,2017-04-10,97,Very High,10,10,10,10,9,9,1.42,9.666666666666666
12122495,10,2014-02-22,2016-08-17,98,Very High,10,10,10,10,9,9,0.26,9.666666666666666
58510040,50,2016-07-16,2017-04-14,88,Very High,9,9,8,9,9,9,5.14,8.833333333333334
7531670,90,2013-10-14,2017-04-18,98,Very High,10,10,10,10,10,10,2.08,10.0
129166,15,2016-07-24,2017-03-26,95,Very High,10,9,10,10,9,10,1.58,9.666666666666666
3877058,6,2016-07-23,2017-04-14,100,Very High,10,10,10,10,9,10,0.63,9.833333333333334
2179463,18,2012-06-19,2016-07-10,99,Very High,10,10,10,10,10,10,0.3,10.0
92843418,14,2017-02-16,2017-04-22,94,Very High,9,10,10,10,9,10,5.45,9.666666666666666
24503400,1,2015-08-15,2015-08-15,100,Very High,10,10,10,10,10,10,0.05,10.0
675083,28,2014-10-01,2017-01-18,95,Very High,10,9,10,10,9,10,0.89,9.666666666666666
42062430,15,2016-03-13,2017-04-23,91,Very High,9,9,10,10,9,9,1.08,9.333333333333334
52119536,12,2016-06-27,2017-03-20,82,High,8,8,10,10,8,9,1.16,8.833333333333334
98993071,23,2016-11-10,2017-04-28,98,Very High,10,10,10,10,10,9,3.94,9.833333333333334
28842121,7,2015-03-23,2015-07-29,93,Very High,10,9,9,10,9,9,0.27,9.333333333333334
3344247,16,2016-11-20,2017-04-20,98,Very High,10,10,10,10,10,10,2.91,10.0
9616610,12,2016-12-02,2017-04-28,98,Very High,10,10,10,10,10,10,2.35,10.0
30310029,31,2015-04-19,2017-04-14,88,Very High,10,9,10,9,10,9,1.25,9.5
1261812,237,2013-01-02,2017-04-21,93,Very High,9,9,10,9,10,9,4.49,9.333333333333334
22553311,2,2017-04-14,2017-04-16,80,High,7,9,9,9,8,8,2.0,8.333333333333334
85438607,5,2016-08-07,2017-02-12,85,Very High,9,7,9,9,9,9,0.56,8.666666666666666
1511137,80,2013-03-07,2017-04-16,88,Very High,9,9,9,9,8,9,1.58,8.833333333333334
60133540,24,2016-08-14,2017-04-29,90,Very High,9,9,10,10,9,9,2.74,9.333333333333334
59373344,7,2016-03-10,2017-03-27,100,Very High,10,10,10,10,10,10,0.5,10.0
76196368,3,2016-07-17,2016-10-09,93,Very High,10,10,10,10,10,9,0.31,9.833333333333334
47167330,14,2017-02-12,2017-04-25,96,Very High,10,9,10,10,10,10,5.19,9.833333333333334
510850,9,2015-12-11,2017-04-17,100,Very High,10,10,10,10,10,10,0.53,10.0
62568997,44,2016-04-08,2017-04-12,98,Very High,10,10,10,10,10,10,3.38,10.0
11013202,7,2014-05-01,2015-01-04,91,Very High,8,7,10,10,9,9,0.19,8.833333333333334
8978482,57,2014-01-21,2017-04-09,99,Very High,10,10,10,10,10,10,1.43,10.0
3636523,7,2015-11-28,2017-02-11,94,Very High,10,9,10,10,9,9,0.4,9.5
3294571,18,2015-10-03,2017-01-24,99,Very High,10,9,10,10,10,10,0.93,9.833333333333334
20666868,56,2015-04-11,2017-04-18,94,Very High,9,10,10,10,10,10,2.23,9.833333333333334
3958763,3,2016-09-03,2016-10-12,87,Very High,9,9,9,9,9,9,0.37,9.0
3817812,2,2016-09-27,2016-11-23,100,Very High,8,10,10,10,10,10,0.27,9.666666666666666
18045110,1,2014-11-21,2014-11-21,100,Very High,10,10,10,10,10,10,0.03,10.0
11817384,16,2016-06-10,2017-04-22,95,Very High,9,10,10,10,9,10,1.46,9.666666666666666
47589347,1,2016-02-13,2016-02-13,100,Very High,10,10,10,10,10,10,0.07,10.0
38322818,137,2015-08-02,2017-03-30,97,Very High,10,10,10,10,10,10,6.41,10.0
