host_id,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
16440070,2,2016-01-05,2016-01-16,90.0,10.0,10.0,10.0,10.0,10.0,10.0,0.12
58481702,18,2016-05-19,2017-03-27,83.0,9.0,8.0,8.0,9.0,9.0,9.0,1.54
523903,3,2011-10-24,2016-01-02,87.0,9.0,8.0,9.0,9.0,9.0,9.0,0.04
59372241,0,,,,,,,,,,
6793558,11,2014-08-03,2017-03-08,76.0,9.0,7.0,8.0,8.0,6.0,8.0,0.33
62848087,23,2016-12-10,2017-04-23,96.0,10.0,10.0,10.0,10.0,10.0,10.0,4.76
122267658,0,,,,,,,,,,
98822405,1,2016-10-28,2016-10-28,40.0,6.0,6.0,4.0,8.0,8.0,6.0,0.16
9370566,1,2014-05-30,2014-05-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.03
26860,73,2015-04-27,2017-02-05,90.0,9.0,9.0,9.0,9.0,9.0,9.0,2.97
4373660,27,2013-03-29,2016-11-11,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.54
9507500,39,2014-06-03,2017-03-19,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.1
5612388,92,2015-03-22,2017-03-27,99.0,10.0,10.0,10.0,10.0,10.0,10.0,3.57
58765260,0,,,,,,,,,,
23468837,64,2016-03-13,2017-04-19,95.0,10.0,10.0,10.0,10.0,9.0,10.0,4.6
31096061,0,,,,,,,,,,
20084023,18,2014-08-24,2016-10-17,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0.55
29418545,2,2015-09-04,2015-10-27,90.0,10.0,10.0,10.0,10.0,8.0,9.0,0.1
106242299,1,2017-03-31,2017-04-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.88
3521693,7,2016-11-04,2017-04-16,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.16
34748161,0,,,,,,,,,,
21940642,4,2016-08-09,2016-11-04,95.0,9.0,9.0,9.0,10.0,9.0,10.0,0.45
19210582,0,,,,,,,,,,
76769856,4,2016-12-11,2017-01-10,100.0,10.0,9.0,10.0,9.0,9.0,10.0,0.84
92523713,0,,,,,,,,,,
103735469,1,2017-03-30,2017-03-30,100.0,10.0,2.0,10.0,10.0,10.0,10.0,0.86
14503973,0,,,,,,,,,,
109399044,2,2017-02-12,2017-03-17,100.0,10.0,10.0,10.0,10.0,8.0,9.0,0.74
19485106,0,,,,,,,,,,
20873551,3,2015-06-17,2015-06-29,100.0,10.0,10.0,9.0,10.0,10.0,9.0,0.13
15906256,0,,,,,,,,,,
12997136,16,2015-01-02,2016-08-08,90.0,10.0,9.0,9.0,9.0,10.0,9.0,0.56
52136082,0,,,,,,,,,,
10532909,3,2016-01-03,2016-05-04,60.0,7.0,5.0,7.0,5.0,9.0,6.0,0.18
8851608,19,2015-06-17,2017-04-14,98.0,10.0,9.0,10.0,10.0,10.0,10.0,0.83
62037740,14,2016-04-20,2017-03-12,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.11
116429949,7,2017-02-26,2017-04-24,77.0,9.0,8.0,10.0,10.0,10.0,8.0,3.18
69428463,107,2016-06-05,2017-04-30,97.0,10.0,10.0,10.0,10.0,9.0,10.0,9.64
1378320,2,2017-02-09,2017-02-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.71
15055244,8,2015-01-04,2017-02-20,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.28
2569016,49,2013-07-31,2017-03-27,83.0,8.0,8.0,9.0,9.0,9.0,8.0,1.07
34866937,0,,,,,,,,,,
11364720,1,2014-11-15,2014-11-15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.03
4408146,6,2013-01-02,2016-08-06,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0.11
43955786,11,2016-06-08,2017-02-03,87.0,9.0,9.0,9.0,9.0,10.0,9.0,1.0
42941446,1,2016-09-05,2016-09-05,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.12
35890073,0,,,,,,,,,,
73239037,22,2016-06-18,2017-04-23,92.0,9.0,9.0,10.0,10.0,9.0,9.0,2.06
53487046,0,,,,,,,,,,
30515217,14,2016-08-29,2017-04-21,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.69
77546261,0,,,,,,,,,,
70557251,3,2016-05-16,2016-06-06,93.0,10.0,10.0,9.0,10.0,10.0,10.0,0.25
22178957,1,2017-04-02,2017-04-02,,,,,,,,0.94
32224814,78,2015-11-21,2017-04-18,96.0,10.0,10.0,10.0,10.0,10.0,10.0,4.42
35242887,124,2015-12-23,2017-04-27,89.0,9.0,10.0,10.0,10.0,10.0,9.0,7.47
665627,0,,,,,,,,,,
61388765,1,2017-03-28,2017-03-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.81
27269245,5,2015-02-11,2016-11-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.18
16862571,4,2017-04-09,2017-04-27,95.0,9.0,10.0,10.0,9.0,9.0,10.0,4.0
199081,7,2017-02-26,2017-04-24,97.0,10.0,10.0,10.0,10.0,10.0,10.0,3.13
38987205,12,2016-09-01,2017-04-17,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1.47
100088112,35,2016-12-13,2017-05-01,99.0,10.0,10.0,10.0,10.0,10.0,10.0,7.39
9149835,60,2015-12-30,2017-03-25,99.0,10.0,10.0,10.0,10.0,10.0,10.0,3.67
110012112,0,,,,,,,,,,
35407381,25,2015-06-28,2016-07-25,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1.11
840823,85,2013-11-19,2016-10-23,96.0,10.0,10.0,10.0,10.0,10.0,10.0,2.02
87865205,2,2017-03-25,2017-03-28,60.0,6.0,7.0,6.0,10.0,9.0,6.0,1.5
2934582,0,,,,,,,,,,
13869776,6,2016-05-30,2017-04-14,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0.53
37933862,0,,,,,,,,,,
11347497,1,2017-01-29,2017-01-29,80.0,10.0,10.0,10.0,10.0,10.0,8.0,0.32
123087,17,2014-02-13,2017-01-04,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.43
13616152,1,2015-04-27,2015-04-27,80.0,4.0,4.0,4.0,6.0,10.0,8.0,0.04
106433562,25,2016-12-08,2017-04-29,95.0,10.0,9.0,10.0,10.0,10.0,10.0,5.1
25405533,90,2015-02-07,2017-04-14,95.0,10.0,10.0,10.0,10.0,10.0,10.0,3.3
4482180,20,2016-04-25,2017-04-25,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1.6
11734861,63,2014-03-01,2017-05-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.63
36902559,0,,,,,,,,,,
46954511,5,2015-12-01,2017-01-07,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.29
2374446,1,2013-09-09,2013-09-09,100.0,10.0,10.0,10.0,10.0,6.0,8.0,0.02
1602033,3,2016-06-25,2016-09-01,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0.29
9112713,2,2014-08-02,2016-11-05,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.06
111334298,0,,,,,,,,,,
31476460,3,2016-05-12,2017-03-31,87.0,9.0,9.0,10.0,10.0,9.0,10.0,0.25
115268991,0,,,,,,,,,,
11278514,0,,,,,,,,,,
4581403,116,2015-05-25,2017-04-30,97.0,10.0,10.0,10.0,10.0,10.0,10.0,4.9
44549054,0,,,,,,,,,,
16262021,200,2014-07-24,2017-03-28,75.0,8.0,8.0,9.0,9.0,8.0,8.0,5.91
20916317,0,,,,,,,,,,
35660072,5,2015-07-21,2016-08-15,84.0,8.0,8.0,10.0,9.0,10.0,8.0,0.23
20701197,0,,,,,,,,,,
4307150,106,2015-02-01,2017-05-02,97.0,10.0,9.0,10.0,10.0,10.0,9.0,3.86
87374897,81,2016-08-26,2017-04-24,95.0,10.0,9.0,10.0,10.0,10.0,10.0,9.68
2807098,27,2015-12-17,2017-03-24,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.61
1327944,43,2015-05-24,2017-04-19,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.81
21985492,2,2016-10-02,2016-12-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.28
2120571,4,2016-07-28,2017-01-03,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.43
104979697,0,,,,,,,,,,
28362090,54,2016-02-21,2017-04-26,99.0,10.0,10.0,10.0,10.0,10.0,10.0,3.7
331650,87,2015-10-12,2017-04-30,95.0,10.0,9.0,10.0,10.0,10.0,9.0,4.59
41096853,9,2017-03-05,2017-04-30,98.0,10.0,9.0,10.0,10.0,10.0,10.0,4.5
3991958,2,2017-04-04,2017-04-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0
4942681,13,2016-06-17,2017-03-23,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.21
36479480,18,2015-11-20,2016-05-31,88.0,9.0,9.0,9.0,9.0,9.0,9.0,1.02
59494695,85,2016-02-26,2017-04-13,93.0,9.0,10.0,10.0,10.0,10.0,9.0,5.89
40043002,1,2016-07-01,2016-07-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.1
99563249,2,2017-03-28,2017-04-29,100.0,8.0,10.0,10.0,10.0,10.0,10.0,1.67
3191837,39,2013-11-04,2017-04-04,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.92
10899273,0,,,,,,,,,,
10406327,0,,,,,,,,,,
30678734,0,,,,,,,,,,
15153351,5,2015-12-21,2016-03-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.3
57161,3,2013-07-17,2016-11-01,60.0,7.0,7.0,8.0,7.0,8.0,7.0,0.06
125242665,0,,,,,,,,,,
727945,0,,,,,,,,,,
68766769,49,2016-06-14,2017-02-08,88.0,9.0,9.0,9.0,9.0,9.0,9.0,4.54
30730765,11,2015-10-27,2017-01-03,94.0,10.0,9.0,10.0,10.0,10.0,10.0,0.59
35154852,2,2015-07-20,2016-02-14,100.0,9.0,10.0,10.0,10.0,10.0,10.0,0.09
116099028,10,2017-02-17,2017-04-02,92.0,10.0,9.0,10.0,10.0,10.0,10.0,4.0
12548782,11,2016-11-02,2017-03-26,95.0,10.0,10.0,9.0,10.0,10.0,10.0,1.8
84963512,60,2016-07-22,2017-04-16,97.0,10.0,10.0,10.0,10.0,10.0,10.0,6.29
7493737,11,2015-06-22,2017-03-15,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.48
34944056,1,2017-04-02,2017-04-02,80.0,10.0,8.0,10.0,10.0,10.0,10.0,0.94
26860,60,2016-04-13,2017-04-06,97.0,10.0,10.0,10.0,10.0,9.0,9.0,4.66
53042808,3,2016-01-29,2016-06-02,90.0,9.0,8.0,10.0,10.0,9.0,9.0,0.2
83201351,3,2017-01-11,2017-04-08,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0.8
52722415,8,2016-07-31,2016-09-23,87.0,10.0,9.0,10.0,10.0,9.0,10.0,0.87
23896702,0,,,,,,,,,,
37905580,0,,,,,,,,,,
45772356,1,2017-04-25,2017-04-25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
78196915,25,2016-08-11,2017-04-23,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.82
2524429,12,2014-11-30,2017-02-08,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.41
3866067,9,2016-02-08,2016-12-20,87.0,8.0,9.0,8.0,8.0,8.0,9.0,0.6
6457270,1,2016-02-29,2016-02-29,100.0,10.0,10.0,10.0,10.0,10.0,8.0,0.07
36131476,1,2017-04-30,2017-04-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
125441832,0,,,,,,,,,,
34551092,0,,,,,,,,,,
752508,177,2015-04-05,2017-04-17,94.0,10.0,10.0,10.0,10.0,9.0,9.0,6.99
82897267,15,2016-08-28,2017-04-29,89.0,9.0,8.0,9.0,8.0,10.0,9.0,1.81
23126768,21,2016-10-31,2017-04-15,84.0,8.0,9.0,8.0,9.0,9.0,8.0,3.41
1244288,14,2014-10-06,2017-04-02,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.45
35562563,5,2016-11-07,2017-03-31,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.84
105486506,5,2017-02-12,2017-03-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.85
10076723,3,2015-06-05,2017-03-31,80.0,9.0,8.0,9.0,9.0,8.0,8.0,0.13
757879,0,,,,,,,,,,
26266816,9,2015-07-24,2017-04-16,96.0,10.0,9.0,10.0,10.0,10.0,9.0,0.42
14969591,0,,,,,,,,,,
4087811,75,2014-04-10,2017-04-24,97.0,10.0,9.0,10.0,10.0,10.0,9.0,2.01
3843940,16,2015-06-06,2017-03-09,94.0,10.0,10.0,9.0,10.0,10.0,9.0,0.69
73455933,1,2016-07-24,2016-07-24,80.0,10.0,10.0,10.0,10.0,10.0,10.0,0.11
62880191,7,2016-04-05,2016-07-13,87.0,9.0,9.0,9.0,10.0,8.0,9.0,0.53
5672642,1,2014-09-08,2014-09-08,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.03
56047,39,2010-04-16,2017-03-06,97.0,10.0,9.0,10.0,10.0,9.0,10.0,0.45
3381661,2,2014-10-17,2014-10-23,100.0,10.0,8.0,10.0,10.0,10.0,9.0,0.06
30121944,147,2015-05-21,2017-04-13,93.0,10.0,9.0,10.0,10.0,9.0,9.0,6.18
35320583,19,2015-06-29,2016-12-28,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.84
5009369,120,2013-02-26,2017-04-30,94.0,10.0,9.0,10.0,10.0,9.0,9.0,2.36
41084092,125,2015-08-29,2017-04-16,93.0,10.0,10.0,10.0,10.0,10.0,9.0,6.11
79192174,0,,,,,,,,,,
58481702,28,2016-02-22,2017-01-15,86.0,8.0,8.0,9.0,9.0,9.0,9.0,1.92
10332446,3,2015-02-12,2016-08-22,87.0,9.0,9.0,10.0,9.0,10.0,9.0,0.11
21093028,6,2015-03-20,2016-07-16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.23
85871369,0,,,,,,,,,,
54437074,96,2016-01-26,2017-04-29,97.0,10.0,10.0,10.0,10.0,10.0,9.0,6.21
41272244,1,2016-08-11,2016-08-11,80.0,6.0,6.0,4.0,6.0,6.0,6.0,0.11
107287692,4,2017-02-19,2017-04-23,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.62
16862571,35,2016-03-23,2017-04-02,83.0,9.0,8.0,9.0,9.0,9.0,8.0,2.58
34055663,8,2015-08-01,2016-10-17,88.0,9.0,9.0,10.0,10.0,10.0,10.0,0.37
41762141,4,2016-11-09,2017-04-01,93.0,9.0,9.0,10.0,10.0,10.0,9.0,0.68
9464908,1,2017-02-04,2017-02-04,100.0,10.0,6.0,10.0,10.0,10.0,8.0,0.34
825674,22,2015-08-01,2017-04-17,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.03
27498737,11,2016-06-09,2017-02-02,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
119189867,1,2017-04-23,2017-04-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
827395,63,2014-10-08,2017-04-08,93.0,9.0,9.0,10.0,10.0,9.0,10.0,2.01
4292963,0,,,,,,,,,,
47211602,0,,,,,,,,,,
14339865,7,2014-07-28,2016-03-06,96.0,8.0,9.0,10.0,10.0,9.0,9.0,0.21
26502427,88,2015-10-04,2017-04-10,87.0,9.0,8.0,10.0,10.0,10.0,9.0,4.57
17257571,21,2014-07-08,2017-04-02,93.0,10.0,9.0,10.0,10.0,10.0,9.0,0.61
15222506,106,2014-05-22,2017-04-30,96.0,10.0,10.0,10.0,10.0,10.0,10.0,2.95
49028791,43,2015-12-29,2017-04-13,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.62
68418095,21,2016-05-18,2017-04-16,82.0,8.0,9.0,9.0,9.0,9.0,8.0,1.79
62835386,16,2016-04-05,2017-02-26,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.22
1497881,43,2014-02-11,2017-04-10,94.0,9.0,10.0,10.0,10.0,9.0,9.0,1.1
103174281,8,2016-12-11,2017-03-28,93.0,10.0,10.0,10.0,10.0,9.0,10.0,1.67
3451360,1,2016-08-06,2016-08-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.11
50556072,2,2017-03-30,2017-04-09,90.0,10.0,9.0,10.0,10.0,9.0,9.0,1.71
35178029,1,2015-06-25,2015-06-25,,,,,,,,0.04
70994569,1,2017-01-15,2017-04-02,,,,,,,,0.28
112185104,1,2017-03-22,2017-03-22,80.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7
35161455,4,2017-02-05,2017-03-24,95.0,9.0,8.0,9.0,9.0,10.0,9.0,1.36
5281327,79,2016-03-09,2017-04-25,90.0,10.0,9.0,9.0,9.0,10.0,9.0,5.63
34121870,1,2016-03-12,2016-03-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.07
22622885,5,2016-11-04,2016-12-12,95.0,10.0,8.0,10.0,10.0,10.0,10.0,0.83
9843837,10,2016-11-18,2017-04-10,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.81
91716989,1,2016-12-31,2016-12-31,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.24
38611398,0,,,,,,,,,,
962317,80,2013-07-27,2017-04-10,94.0,9.0,9.0,10.0,10.0,10.0,9.0,1.74
9558014,14,2015-03-05,2016-09-20,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0.53
50539442,0,,,,,,,,,,
56417149,5,2016-09-30,2017-03-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.69
1382082,0,,,,,,,,,,
77276162,0,,,,,,,,,,
14024639,35,2016-03-12,2017-05-01,96.0,10.0,9.0,10.0,10.0,10.0,10.0,2.51
32009974,14,2015-05-19,2015-11-14,94.0,10.0,8.0,10.0,10.0,10.0,10.0,0.59
32534997,0,,,,,,,,,,
4396675,22,2016-05-29,2017-04-17,92.0,9.0,10.0,10.0,10.0,10.0,9.0,1.94
89994736,0,,,,,,,,,,
4834594,1,2017-02-28,2017-02-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.46
89163188,6,2016-12-27,2017-04-28,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.41
13245574,18,2016-10-18,2017-04-02,87.0,9.0,9.0,9.0,10.0,9.0,9.0,2.73
36686276,3,2016-06-03,2016-08-22,93.0,9.0,10.0,9.0,9.0,9.0,10.0,0.27
14733421,3,2016-06-26,2016-07-14,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0.29
27211085,131,,2017-05-02,,,,,,,,
3891041,9,2014-11-07,2016-05-17,93.0,9.0,8.0,10.0,10.0,10.0,9.0,0.3
45960685,0,,,,,,,,,,
37693298,5,2017-03-24,2017-04-16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.66
6911978,378,2013-06-26,2017-04-29,97.0,10.0,10.0,10.0,10.0,10.0,10.0,8.05
40740211,48,2016-05-30,2017-04-17,97.0,9.0,10.0,10.0,10.0,10.0,9.0,4.25
438174,3,2015-01-01,2016-01-05,93.0,9.0,10.0,9.0,9.0,8.0,9.0,0.11
56540540,1,2016-10-14,2016-10-14,,,,,,,,0.15
80137146,0,,,,,,,,,,
25551648,3,2017-01-10,2017-02-16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.79
10728953,2,2016-10-31,2016-12-02,90.0,9.0,8.0,10.0,10.0,8.0,8.0,0.33
327642,16,2012-08-07,2014-03-21,96.0,10.0,9.0,10.0,10.0,10.0,9.0,0.28
3009806,5,2016-11-16,2017-04-04,92.0,10.0,10.0,9.0,10.0,10.0,10.0,0.89
1393704,19,2012-04-03,2017-02-28,97.0,9.0,9.0,10.0,10.0,10.0,10.0,0.31
11082939,56,2016-04-30,2017-03-26,92.0,9.0,10.0,10.0,10.0,8.0,9.0,4.55
79148130,2,2017-01-08,2017-01-22,80.0,10.0,8.0,10.0,10.0,9.0,10.0,0.52
1227819,1,2016-01-31,2016-01-31,80.0,10.0,6.0,8.0,8.0,10.0,8.0,0.07
7039748,1,2016-08-03,2016-08-03,,,,,,,,0.11
13719640,0,,,,,,,,,,
6727787,0,,,,,,,,,,
17315270,4,2016-07-16,2016-10-07,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.41
70597353,0,,,,,,,,,,
16355182,28,2016-05-29,2017-04-10,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.47
53945836,1,2016-02-15,2016-02-15,100.0,10.0,8.0,10.0,10.0,10.0,8.0,0.07
76817843,0,,,,,,,,,,
7206648,3,2015-08-24,2017-02-12,100.0,10.0,10.0,10.0,10.0,9.0,9.0,0.15
1228396,0,,,,,,,,,,
21053971,55,2016-06-30,2017-04-26,98.0,10.0,10.0,10.0,10.0,10.0,10.0,5.36
23296724,0,,,,,,,,,,
100263208,0,,,,,,,,,,
5273376,45,2015-09-27,2017-04-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.31
108174843,0,,,,,,,,,,
25005127,6,2015-01-02,2016-12-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.21
16115273,7,2017-01-22,2017-04-16,97.0,10.0,10.0,10.0,10.0,9.0,10.0,2.06
29746109,6,2015-10-21,2016-06-05,96.0,9.0,10.0,10.0,10.0,9.0,10.0,0.32
74783104,1,2016-11-16,2016-11-16,,,,,,,,0.18
65398257,2,2016-05-27,2016-06-12,90.0,10.0,10.0,10.0,10.0,10.0,10.0,0.18
31628447,5,2016-08-16,2016-11-04,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.57
626629,6,2016-01-05,2016-08-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.37
107834478,4,2017-02-06,2017-04-01,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1.38
61171794,0,,,,,,,,,,
67115384,0,,,,,,,,,,
48390107,53,2015-12-02,2017-04-23,99.0,10.0,10.0,10.0,10.0,10.0,10.0,3.06
2261205,0,,,,,,,,,,
15875210,0,,,,,,,,,,
50762225,43,2015-12-18,2017-04-18,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.56
21077574,8,2016-04-06,2016-11-10,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0.61
1497543,9,2012-03-18,2015-10-24,91.0,10.0,10.0,10.0,10.0,8.0,9.0,0.14
22570,112,2014-08-25,2017-01-01,92.0,9.0,9.0,10.0,9.0,9.0,9.0,3.42
29273449,1,2016-06-15,2016-06-15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.09
46659420,4,2016-02-08,2017-04-10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.27
6686371,18,2013-07-28,2017-04-15,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.39
3295756,160,2014-11-17,2017-04-25,99.0,10.0,10.0,10.0,10.0,10.0,10.0,5.34
127741112,0,,,,,,,,,,
6444765,31,2014-08-11,2016-09-22,96.0,9.0,9.0,10.0,10.0,10.0,9.0,0.93
94363616,0,,,,,,,,,,
49826112,0,,,,,,,,,,
13081546,0,,,,,,,,,,
2563156,66,2014-07-14,2017-04-13,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.93
51749418,83,2016-01-03,2017-04-30,87.0,9.0,9.0,10.0,9.0,9.0,9.0,5.11
5642329,20,2015-10-09,2017-04-18,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.05
49789518,0,,,,,,,,,,
50468853,2,2016-01-02,2016-07-02,70.0,10.0,7.0,8.0,10.0,9.0,8.0,0.12
81977920,8,2016-09-25,2016-12-04,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.09
7356043,5,2016-06-29,2017-04-17,100.0,9.0,10.0,9.0,10.0,10.0,9.0,0.49
111845889,1,2017-01-25,2017-01-25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.3
36843114,1,2016-08-11,2016-08-11,,,,,,,,0.11
64450968,0,,,,,,,,,,
15568415,13,2016-01-03,2017-04-28,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8
49890878,0,,,,,,,,,,
117866300,0,,,,,,,,,,
43196899,7,2016-07-25,2017-04-08,94.0,9.0,10.0,10.0,10.0,9.0,9.0,0.74
20670114,89,2015-07-17,2017-04-20,92.0,9.0,9.0,10.0,10.0,10.0,9.0,4.06
14409241,0,,,,,,,,,,
32639611,4,2015-06-19,2015-07-11,90.0,9.0,9.0,10.0,9.0,9.0,9.0,0.18
56371888,0,,,,,,,,,,
28994865,56,2016-05-14,2017-04-15,86.0,9.0,9.0,9.0,9.0,9.0,9.0,4.73
40627961,4,2015-08-15,2016-03-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.19
21420131,124,2015-09-28,2017-04-30,88.0,9.0,8.0,9.0,9.0,9.0,9.0,6.37
15541037,6,2014-07-09,2015-09-29,90.0,10.0,8.0,10.0,10.0,9.0,9.0,0.17
72787920,7,2016-07-31,2016-12-06,91.0,9.0,10.0,10.0,10.0,9.0,9.0,0.76
4378151,104,2015-06-01,2017-04-08,92.0,9.0,9.0,9.0,10.0,9.0,9.0,4.44
22212572,33,2014-11-12,2017-03-25,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.1
33992836,15,2015-06-20,2016-11-01,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.66
260228,48,2015-03-11,2017-04-24,92.0,9.0,10.0,9.0,9.0,10.0,9.0,1.83
50312673,2,2017-02-10,2017-03-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.71
43309696,31,2016-09-01,2017-05-02,99.0,10.0,10.0,10.0,10.0,10.0,10.0,3.8
2682536,0,,,,,,,,,,
7037489,1,2016-06-22,2016-06-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.09
11665760,2,2017-02-21,2017-02-23,70.0,8.0,4.0,8.0,8.0,10.0,6.0,0.83
3384029,4,2015-09-27,2017-01-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.21
21218065,38,2014-10-01,2017-03-21,93.0,10.0,9.0,10.0,10.0,9.0,10.0,1.21
33622349,1,2016-11-20,2016-11-20,,,,,,,,0.18
32103382,44,2016-04-27,2017-04-01,97.0,10.0,10.0,9.0,10.0,10.0,10.0,3.55
3894902,42,2016-01-28,2017-04-27,96.0,10.0,10.0,10.0,10.0,10.0,10.0,2.73
50702865,5,2016-10-22,2017-01-20,92.0,10.0,9.0,9.0,10.0,10.0,9.0,0.77
100674146,14,2016-10-23,2017-03-25,83.0,9.0,8.0,9.0,9.0,9.0,9.0,2.18
64545999,7,2016-07-04,2017-04-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.69
9464518,118,2013-10-28,2017-04-24,97.0,10.0,9.0,10.0,10.0,9.0,10.0,2.76
3871663,51,2016-06-09,2017-02-24,99.0,10.0,10.0,10.0,10.0,10.0,10.0,4.65
32292523,0,,,,,,,,,,
109080356,3,2017-01-14,2017-04-10,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0.82
27166093,3,2016-12-19,2017-01-03,93.0,10.0,9.0,10.0,10.0,9.0,10.0,0.66
11612787,15,2016-05-09,2017-04-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.25
6092394,105,2014-05-25,2017-04-28,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.93
31738529,164,2015-08-16,2017-04-28,99.0,10.0,10.0,10.0,10.0,10.0,10.0,7.85
94436944,29,2016-11-12,2017-04-10,92.0,10.0,10.0,10.0,9.0,10.0,10.0,5.03
45117445,0,,,,,,,,,,
34788053,72,2015-08-10,2017-04-20,99.0,10.0,10.0,10.0,10.0,10.0,10.0,3.41
114512154,1,2017-04-04,2017-04-04,,,,,,,,1.0
