id,host_id,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities
7840489,6457164,West Hollywood,House,Private room,1,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Pets allowed"",""Pets live on this property"",Dog(s),Heating,""Smoke detector"",Essentials,""24-hour check-in"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
17544188,119012327,Marina del Rey,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,""Elevator in building"",""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace""}"
19887,75052,Silver Lake,House,Private room,1,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,Heating,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
16225594,106026643,Agua Dulce,House,Private room,2,1.0,1.0,1.0,Real Bed,"{""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Pets allowed"",Breakfast,""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""translation missing: en.hosting_amenity_50""}"
11418978,55164533,Hollywood,Other,Private room,1,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Washer,Dryer}"
7637088,25902066,Sawtelle,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector""}"
17834490,4509643,Long Beach,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets live on this property"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}"
17587863,54224577,Hyde Park,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Smoking allowed"",""Pets live on this property"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
14793008,92390530,Inglewood,House,Private room,2,1.0,4.0,1.0,Real Bed,"{""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,""Smoking allowed"",Breakfast,""Pets live on this property"",""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron}"
5946840,30872820,Westwood,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,Essentials,""Lock on bedroom door""}"
16977437,48339015,West Hollywood,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Pets allowed"",Gym,""Pets live on this property"",Dog(s),""Elevator in building"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}"
14633914,90758261,Koreatown,Apartment,Entire home/apt,10,2.0,3.0,5.0,Real Bed,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Smartlock}"
12267664,16381957,Long Beach,Apartment,Private room,4,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Iron,""Laptop friendly workspace""}"
7402852,15336919,Santa Monica,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Pets allowed"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo}"
16781175,13386202,Beverly Hills,Townhouse,Private room,2,1.5,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Pets live on this property"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}"
15547856,4374692,Fairfax,Townhouse,Private room,1,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,""24-hour check-in"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
3751157,10695276,Del Rey,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer""}"
3884769,20089599,Venice,House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Wheelchair accessible"",""Pets live on this property"",Dog(s),Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Smartlock}"
9884280,50849425,Westwood,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",""24-hour check-in""}"
12854744,60414489,Hollywood Hills,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",""Laptop friendly workspace""}"
10273397,10348368,Koreatown,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Washer,Dryer,Essentials,""24-hour check-in"",Hangers,Iron,""Laptop friendly workspace""}"
10158286,35660072,Rowland Heights,House,Private room,4,1.0,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Hot tub"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
4174951,21664149,Cerritos,House,Private room,1,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
11225664,10651976,Westwood,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Hot tub"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_50"",""Self Check-In"",Lockbox}"
15494283,99502905,Harvard Heights,Guesthouse,Private room,16,2.5,1.0,5.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free parking on premises"",Breakfast,""Indoor fireplace"",Heating,""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
3946162,15223759,Glendale,House,Entire home/apt,8,3.5,4.0,4.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo}"
11356192,70344,Hollywood,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",Gym,""Elevator in building"",""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,Hangers,""Hair dryer"",Iron}"
18225221,24041211,Santa Monica,Bungalow,Private room,4,1.5,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",""Pets allowed"",""Pets live on this property"",Cat(s),Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""Self Check-In"",Lockbox}"
9775642,50397645,Los Feliz,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets allowed"",Heating,""Family/kid friendly"",""Smoke detector"",Essentials}"
4706509,24233754,West Hollywood,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials}"
16767390,72568176,La Mirada,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air conditioning"",Kitchen,""Pets allowed"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""Private entrance""}"
7921467,41771987,Los Feliz,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
16930585,113111625,Encino,Condominium,Private room,1,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Breakfast,""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Private living room""}"
18278021,125888051,Pico-Union,House,Shared room,1,2.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49""}"
16639817,97806979,Lincoln Heights,Apartment,Private room,4,1.5,1.0,2.0,Real Bed,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Gym,""Elevator in building"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,""Hair dryer"",""Laptop friendly workspace""}"
16113950,48086838,West Hollywood,House,Private room,1,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Pets allowed"",Heating,""Suitable for events"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
10525470,54270621,East Hollywood,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Smoking allowed"",""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
2050739,2155546,Topanga,House,Entire home/apt,6,2.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",""Indoor fireplace"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron}"
10452803,47331910,La Crescenta-Montrose,House,Private room,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Breakfast,""Pets live on this property"",Dog(s),""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,""Hair dryer"",""Laptop friendly workspace""}"
5192300,22171649,Temple City,House,Entire home/apt,6,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Pets live on this property"",Dog(s),Cat(s),""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials}"
17775044,121359829,Downtown,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Breakfast,""Elevator in building"",""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Private entrance""}"
9880694,50832968,Brentwood,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Private entrance""}"
5972977,31008174,Venice,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo}"
4463795,18429531,West Hollywood,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,""Elevator in building"",""Hot tub"",""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
13471944,5469474,Mid-City,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}"
14916372,19110598,Long Beach,Apartment,Entire home/apt,2,0.0,0.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Breakfast,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron}"
4371973,22697135,Downtown,Loft,Entire home/apt,10,1.0,0.0,2.0,Real Bed,"{""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",""Pets allowed"",Heating,""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,""Laptop friendly workspace"",""Private entrance""}"
5320395,27559410,Silver Lake,House,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}"
16508088,104316115,Downtown,Apartment,Entire home/apt,6,1.0,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",Gym,""Elevator in building"",""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}"
13915824,28595345,Playa Vista,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",""Elevator in building"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
