id,host_id,price,affordability
3820396,6824743,$299.00,expensive $200-500
14592470,10728953,$43.00,Cheap $0-49
2446367,12509064,$55.00,affordable $51-200
5204646,26654722,$249.00,expensive $200-500
10711966,55359495,$78.00,affordable $51-200
16426270,1452039,$200.00,affordable $51-200
9978756,2374621,$189.00,affordable $51-200
16653528,107604517,$27.00,Cheap $0-49
18310026,18982371,$70.00,affordable $51-200
14058763,70555921,$115.00,affordable $51-200
17964556,63308269,$60.00,affordable $51-200
6064790,21534653,$120.00,affordable $51-200
15302066,97341572,$100.00,affordable $51-200
17942214,99658648,$170.00,affordable $51-200
7695324,40416737,$50.00,Cheap $0-49
15707655,8122290,$115.00,affordable $51-200
13260778,74644110,$200.00,affordable $51-200
13248259,5286472,$99.00,affordable $51-200
16638219,5990891,$108.00,affordable $51-200
4974406,25642092,$250.00,expensive $200-500
9534367,2232125,$320.00,expensive $200-500
16301557,43895790,$175.00,affordable $51-200
3005143,15282833,$199.00,affordable $51-200
8506813,10531137,$184.00,affordable $51-200
3282171,16588103,$100.00,affordable $51-200
17266190,6297985,$60.00,affordable $51-200
15257676,48777044,$60.00,affordable $51-200
875201,4620245,$90.00,affordable $51-200
2621047,12735502,$470.00,expensive $200-500
14390237,88404482,$110.00,affordable $51-200
6425619,9681619,$90.00,affordable $51-200
12294995,11976357,$75.00,affordable $51-200
14474899,31628447,$40.00,Cheap $0-49
17187290,17194608,$199.00,affordable $51-200
3158394,16027015,$125.00,affordable $51-200
1103522,3299175,$349.00,expensive $200-500
14731863,6002308,$89.00,affordable $51-200
15132675,95779292,$95.00,affordable $51-200
1494277,7986854,$120.00,affordable $51-200
8565834,2955215,$240.00,expensive $200-500
17922658,76615761,$175.00,affordable $51-200
2777698,7304995,$200.00,affordable $51-200
16815514,57212694,$60.00,affordable $51-200
16931053,13856090,$298.00,expensive $200-500
11127089,2482604,$65.00,affordable $51-200
1408717,498585,$149.00,affordable $51-200
17288818,87804996,$140.00,affordable $51-200
9998340,21013529,$57.00,affordable $51-200
10036445,8206200,$40.00,Cheap $0-49
18275956,9336119,$325.00,expensive $200-500
1090564,5992151,$175.00,affordable $51-200
8849545,46339958,$95.00,affordable $51-200
14844204,29800403,$100.00,affordable $51-200
14522961,89754918,$20.00,Cheap $0-49
17827973,121120378,$30.00,Cheap $0-49
10660749,55067329,$125.00,affordable $51-200
15434609,2237801,$225.00,expensive $200-500
9046242,47202631,$75.00,affordable $51-200
2372985,12122495,$117.00,affordable $51-200
13927527,58510040,$99.00,affordable $51-200
1629298,7531670,$149.00,affordable $51-200
14087610,129166,$100.00,affordable $51-200
11910247,3877058,$65.00,affordable $51-200
447856,2179463,$325.00,expensive $200-500
17047371,92843418,$29.00,Cheap $0-49
15454323,58368092,"$1,200.00",very expensive $500+
4753992,24503400,$50.00,Cheap $0-49
17505431,34506667,$98.00,affordable $51-200
9843998,45759348,$400.00,expensive $200-500
3489157,675083,$110.00,affordable $51-200
11305383,42062430,$129.00,affordable $51-200
10154910,52119536,$115.00,affordable $51-200
17586323,53649227,"$1,500.00",very expensive $500+
15452191,98993071,$154.00,affordable $51-200
17704277,120652133,$120.00,affordable $51-200
6093619,8428643,$310.00,expensive $200-500
13485102,77239661,$84.00,affordable $51-200
5562838,28842121,$250.00,expensive $200-500
9413687,48809652,$80.00,affordable $51-200
15984856,3344247,$200.00,affordable $51-200
15799419,9616610,$108.00,affordable $51-200
17559606,119189867,$75.00,affordable $51-200
6588133,22117675,$150.00,affordable $51-200
5838279,30310029,$649.00,very expensive $500+
15760343,1427157,$550.00,very expensive $500+
837121,1261812,$155.00,affordable $51-200
17286950,112722136,$109.00,affordable $51-200
18213101,22553311,$49.00,Cheap $0-49
13961328,76050101,$375.00,expensive $200-500
18057975,100411029,$600.00,very expensive $500+
5258569,27218494,$239.00,expensive $200-500
14146539,85438607,$46.00,Cheap $0-49
10298608,52986102,$60.00,affordable $51-200
938821,1511137,$125.00,affordable $51-200
6435498,33593576,$226.00,expensive $200-500
14488710,60133540,$70.00,affordable $51-200
18007926,106003607,$30.00,Cheap $0-49
11357906,59373344,$55.00,affordable $51-200
13545481,76196368,$350.00,expensive $200-500
17159408,47167330,$95.00,affordable $51-200
9809224,510850,$85.00,affordable $51-200
16996894,55067641,$39.00,Cheap $0-49
11757998,62568997,$82.00,affordable $51-200
2158228,11013202,$199.00,affordable $51-200
1970945,8978482,$78.00,affordable $51-200
18273831,126259934,$415.00,expensive $200-500
12962031,21571647,$50.00,Cheap $0-49
17177378,25100737,$275.00,expensive $200-500
18222981,4509643,$59.00,affordable $51-200
15873376,6966246,$150.00,affordable $51-200
18431338,30458607,$70.00,affordable $51-200
12234617,4233327,$119.00,affordable $51-200
9341748,3636523,$79.00,affordable $51-200
8327528,3294571,$89.00,affordable $51-200
5671971,20666868,$150.00,affordable $51-200
16456894,47284497,$50.00,Cheap $0-49
14351074,3958763,$90.00,affordable $51-200
8340543,3817812,$199.00,affordable $51-200
4086088,260228,$199.00,affordable $51-200
17821234,38199148,$66.00,affordable $51-200
3582396,18045110,$105.00,affordable $51-200
2432788,11817384,$85.00,affordable $51-200
9137647,47589347,$280.00,expensive $200-500
7462672,39089856,$100.00,affordable $51-200
7314917,38322818,$60.00,affordable $51-200
11919616,25804016,$399.00,expensive $200-500
4517871,6258993,$220.00,expensive $200-500
13065594,26882871,$235.00,expensive $200-500
5233501,2565844,$45.00,Cheap $0-49
14579397,88407358,$122.00,affordable $51-200
14222870,86424861,$275.00,expensive $200-500
10157914,2962051,$53.00,affordable $51-200
18097379,29190342,$79.00,affordable $51-200
191109,924059,$75.00,affordable $51-200
12246860,65921001,$269.00,expensive $200-500
14577849,90347673,$90.00,affordable $51-200
8295116,8758206,$350.00,expensive $200-500
17049316,52267271,$149.00,affordable $51-200
13587536,20277720,$98.00,affordable $51-200
5630576,15852375,$125.00,affordable $51-200
17573804,8905820,$150.00,affordable $51-200
6056799,31367778,$90.00,affordable $51-200
16874362,78211998,$28.00,Cheap $0-49
9653533,49082487,$108.00,affordable $51-200
12606918,47133408,$90.00,affordable $51-200
3975790,20604843,$99.00,affordable $51-200
12561253,68011555,$149.00,affordable $51-200
6336240,21214418,$135.00,affordable $51-200
10230866,4471943,$85.00,affordable $51-200
15328725,752508,$106.00,affordable $51-200
1725463,2021587,$100.00,affordable $51-200
1135010,1311988,$150.00,affordable $51-200
5748509,3318414,$160.00,affordable $51-200
18076770,122946252,$99.00,affordable $51-200
14500336,13355395,$100.00,affordable $51-200
18357032,72777371,$138.00,affordable $51-200
5153255,26646664,$75.00,affordable $51-200
13427631,76555930,$120.00,affordable $51-200
12133672,12009571,$129.00,affordable $51-200
14977490,2684029,$69.00,affordable $51-200
15114569,10198451,$79.00,affordable $51-200
8597961,33613724,$115.00,affordable $51-200
12110919,37288312,$59.00,affordable $51-200
9630053,211786,$93.00,affordable $51-200
13098930,49361637,$100.00,affordable $51-200
4022640,20092420,$68.00,affordable $51-200
6338533,31478582,$95.00,affordable $51-200
14673560,78724110,$75.00,affordable $51-200
13787171,26927235,$165.00,affordable $51-200
1212226,6617962,$92.00,affordable $51-200
14761517,92051508,$125.00,affordable $51-200
290530,1511137,$95.00,affordable $51-200
6591601,34482865,$100.00,affordable $51-200
9128929,11949530,$74.00,affordable $51-200
12347835,11733174,$209.00,expensive $200-500
7021874,10425741,$175.00,affordable $51-200
16569974,1561605,$140.00,affordable $51-200
904438,4143909,$200.00,affordable $51-200
7621382,36146674,$39.00,Cheap $0-49
15125234,72777371,$115.00,affordable $51-200
16215499,48371582,$150.00,affordable $51-200
12291996,38098749,$100.00,affordable $51-200
13475142,14618743,$127.00,affordable $51-200
17405042,88892423,$225.00,expensive $200-500
808721,57161,$45.00,Cheap $0-49
17316153,5425676,$175.00,affordable $51-200
13084627,8185146,$247.00,expensive $200-500
14021689,83896823,$108.00,affordable $51-200
15176877,45499375,$61.00,affordable $51-200
14040467,82557564,$39.00,Cheap $0-49
14223920,86433433,$150.00,affordable $51-200
13315905,75274835,$100.00,affordable $51-200
1151952,6295156,$60.00,affordable $51-200
2151501,10981208,$350.00,expensive $200-500
18230936,9475180,$72.00,affordable $51-200
4258250,7252485,$165.00,affordable $51-200
17608575,42606156,$69.00,affordable $51-200
13477418,571910,$180.00,affordable $51-200
14427376,47155885,$70.00,affordable $51-200
17807131,121698899,$350.00,expensive $200-500
12158060,43274821,$249.00,expensive $200-500
2730199,13742719,$465.00,expensive $200-500
17750203,47525378,$55.00,affordable $51-200
6402391,4174924,$650.00,very expensive $500+
9886729,238553,$142.00,affordable $51-200
13884700,82200283,$200.00,affordable $51-200
8151386,35392478,$69.00,affordable $51-200
11524692,60759849,$150.00,affordable $51-200
5220350,27009296,$89.00,affordable $51-200
13283526,74920686,$97.00,affordable $51-200
7735593,5487750,$175.00,affordable $51-200
14022754,46106003,$400.00,expensive $200-500
3783296,19414146,$145.00,affordable $51-200
15990662,42409124,$39.00,Cheap $0-49
9066091,23719876,$350.00,expensive $200-500
2058030,7247965,$500.00,expensive $200-500
4699898,5112844,$42.00,Cheap $0-49
12087040,64784274,$79.00,affordable $51-200
15549465,36730425,"$2,000.00",very expensive $500+
18005840,56636321,$31.00,Cheap $0-49
14301602,84270661,$120.00,affordable $51-200
6925918,20161951,$75.00,affordable $51-200
17016223,113322814,$130.00,affordable $51-200
330410,1639287,$125.00,affordable $51-200
17545878,107298845,$100.00,affordable $51-200
13768816,30257270,$95.00,affordable $51-200
4792254,24698673,$300.00,expensive $200-500
6850488,91456,$89.00,affordable $51-200
2032278,3595258,$48.00,Cheap $0-49
16017817,53559956,$95.00,affordable $51-200
4586680,12080974,$535.00,very expensive $500+
13956367,83117591,$75.00,affordable $51-200
4542085,1106669,$92.00,affordable $51-200
1743292,4434583,$385.00,expensive $200-500
17754697,107534718,$64.00,affordable $51-200
3231636,1181548,$150.00,affordable $51-200
18461866,60289113,$100.00,affordable $51-200
6558940,17981722,$247.00,expensive $200-500
16069541,24681947,$70.00,affordable $51-200
163786,761042,$99.00,affordable $51-200
5045729,25961535,$90.00,affordable $51-200
17907018,27447027,$180.00,affordable $51-200
3930560,18360964,$130.00,affordable $51-200
8030810,68433,$55.00,affordable $51-200
10633235,54890879,$110.00,affordable $51-200
3952463,3503813,$45.00,Cheap $0-49
365635,1846253,$187.00,affordable $51-200
15316564,80720775,$96.00,affordable $51-200
15631520,99134549,$100.00,affordable $51-200
2897358,1705551,$190.00,affordable $51-200
3843612,6793558,$25.00,Cheap $0-49
15257994,97050871,$45.00,Cheap $0-49
12563121,29176955,$60.00,affordable $51-200
14993978,94537913,$89.00,affordable $51-200
3971446,20582856,$80.00,affordable $51-200
9131987,44291618,$107.00,affordable $51-200
5957557,30882013,$89.00,affordable $51-200
18139812,17058237,$50.00,Cheap $0-49
965917,4118836,$129.00,affordable $51-200
18294753,126525814,$50.00,Cheap $0-49
33449,144855,$68.00,affordable $51-200
6659498,31597032,$242.00,expensive $200-500
6466299,3329979,$79.00,affordable $51-200
17476750,1467946,$169.00,affordable $51-200
16917699,112977128,$75.00,affordable $51-200
1126626,3525910,$325.00,expensive $200-500
4150058,6537561,$243.00,expensive $200-500
17723336,78130006,$75.00,affordable $51-200
18273991,126329762,$47.00,Cheap $0-49
4810815,22718518,$75.00,affordable $51-200
4000238,3892327,$55.00,affordable $51-200
6880450,1660670,$64.00,affordable $51-200
18437150,4215305,$135.00,affordable $51-200
947846,4418650,$130.00,affordable $51-200
7460814,2791497,$100.00,affordable $51-200
8691474,5754693,$75.00,affordable $51-200
17287421,116618569,$69.00,affordable $51-200
17591802,33521278,$65.00,affordable $51-200
14249380,1711124,$65.00,affordable $51-200
15356914,4935935,$188.00,affordable $51-200
11278969,7848820,$100.00,affordable $51-200
939739,5077586,$129.00,affordable $51-200
5740144,6805855,$75.00,affordable $51-200
6936951,5341252,$85.00,affordable $51-200
15376230,98249397,$80.00,affordable $51-200
3303522,5309820,$197.00,affordable $51-200
15422071,98822405,$110.00,affordable $51-200
3731523,19069717,$450.00,expensive $200-500
14941064,36137132,$60.00,affordable $51-200
17566490,3257144,$475.00,expensive $200-500
6528748,1364547,$200.00,affordable $51-200
16698719,100307715,$309.00,expensive $200-500
14045579,81717716,$300.00,expensive $200-500
7727070,8142571,$175.00,affordable $51-200
18122671,33236253,$125.00,affordable $51-200
4084195,7292425,$110.00,affordable $51-200
17083329,15545005,$60.00,affordable $51-200
11148427,31533086,$75.00,affordable $51-200
7637797,161042,$151.00,affordable $51-200
6693522,35037234,$740.00,very expensive $500+
13991682,83537145,$150.00,affordable $51-200
13464487,800982,$169.00,affordable $51-200
18016750,123877795,$74.00,affordable $51-200
4325445,22103215,$85.00,affordable $51-200
18178911,6350914,$200.00,affordable $51-200
16467893,83638078,$40.00,Cheap $0-49
8153793,42540019,$249.00,expensive $200-500
8090406,39384670,$119.00,affordable $51-200
13917539,82602934,$137.00,affordable $51-200
15088290,62146088,$300.00,expensive $200-500
11759291,44018706,$599.00,very expensive $500+
15512922,99680692,$135.00,affordable $51-200
16337161,106954565,$225.00,expensive $200-500
15271520,58056241,$195.00,affordable $51-200
4191584,21375118,$40.00,Cheap $0-49
15299900,64811326,$220.00,expensive $200-500
8196388,7308991,$159.00,affordable $51-200
3304473,70681,$204.00,expensive $200-500
42165,137490,$79.00,affordable $51-200
18007668,8380462,$129.00,affordable $51-200
14376622,17787808,$54.00,affordable $51-200
13269049,30432581,$200.00,affordable $51-200
16724403,110867821,$150.00,affordable $51-200
288779,1497543,$33.00,Cheap $0-49
9415908,18010271,$185.00,affordable $51-200
9474909,49106503,$100.00,affordable $51-200
16910615,112760842,$60.00,affordable $51-200
17421502,9234054,$150.00,affordable $51-200
15589480,97203742,$125.00,affordable $51-200
4496449,1253110,$120.00,affordable $51-200
17587897,27990872,$903.00,very expensive $500+
6558837,381538,$92.00,affordable $51-200
5252017,3843940,$560.00,very expensive $500+
6431889,18993265,$152.00,affordable $51-200
4034163,19199871,$44.00,Cheap $0-49
18443719,114522156,$149.00,affordable $51-200
16403399,41881230,$179.00,affordable $51-200
1053404,5799839,$115.00,affordable $51-200
16312034,103174281,$15.00,Cheap $0-49
17843177,121969633,$60.00,affordable $51-200
4589634,15832109,$40.00,Cheap $0-49
13878820,82120611,$60.00,affordable $51-200
11692361,1859281,$465.00,expensive $200-500
1226681,5761906,$74.00,affordable $51-200
7203585,13461353,$65.00,affordable $51-200
14284062,84384441,$32.00,Cheap $0-49
15098476,2642276,$140.00,affordable $51-200
16870873,13285063,$119.00,affordable $51-200
1990067,9272760,$131.00,affordable $51-200
15361430,10511032,$85.00,affordable $51-200
1070060,5409181,$34.00,Cheap $0-49
5450533,10298919,"$1,057.00",very expensive $500+
13862860,81926007,$225.00,expensive $200-500
13764162,15055856,$225.00,expensive $200-500
15923443,58481702,$25.00,Cheap $0-49
6850340,35894927,$155.00,affordable $51-200
12390575,65414460,$122.00,affordable $51-200
3922526,20319456,$130.00,affordable $51-200
5890231,5563361,$165.00,affordable $51-200
17906591,58609859,$275.00,expensive $200-500
10705888,21458609,$289.00,expensive $200-500
8412188,28022334,$77.00,affordable $51-200
17403898,117663933,$685.00,very expensive $500+
13616598,4421803,$100.00,affordable $51-200
16869259,112416283,$270.00,expensive $200-500
9010473,25657310,$150.00,affordable $51-200
14240454,47057200,$18.00,Cheap $0-49
14757742,35584396,$75.00,affordable $51-200
3703316,9112713,$48.00,Cheap $0-49
5328459,26503561,$120.00,affordable $51-200
15873647,29338205,$69.00,affordable $51-200
13322577,8121021,$30.00,Cheap $0-49
16409046,97572831,$160.00,affordable $51-200
14633419,15452760,$100.00,affordable $51-200
6715059,35157490,$140.00,affordable $51-200
8149456,2028454,$75.00,affordable $51-200
12303574,1757749,$215.00,expensive $200-500
6032855,13586897,$54.00,affordable $51-200
12271247,2331850,$116.00,affordable $51-200
17698467,120584333,$205.00,expensive $200-500
15150380,83199849,$68.00,affordable $51-200
13084740,72610362,$150.00,affordable $51-200
14170332,10829939,$150.00,affordable $51-200
15465203,33159725,$79.00,affordable $51-200
4673587,24176312,$118.00,affordable $51-200
7222885,27963120,$150.00,affordable $51-200
16497826,108360080,$75.00,affordable $51-200
