Summary,Host ID,Polarity Score,Polarity Sentiment,Subjectivity Score,Subjectivity Sentiment
"nicely furnished large studio two bed , gourmet kitchen , fast internet , large pool , sundeck , hottub , 2 bbqs , gym , close subway access ... minute hollywood club bar . depending night , open bar free entry various club ...",27207281,0.23265306122448978,positive,0.6081632653061224,objective
"fully furnished spanish style duplex rent , hardwood floor , quaint arched door way . hardwood floor , high ceiling , open airy lot sunlight . home peaceful unique . calm serenity beautiful decor . rent $ 2300 month $ 120 night 4 night minimum . inquire discounted rate .",2582717,0.2764285714285714,positive,0.6128571428571429,objective
"welcome venice beach california ! home sun , sand hip cool vibe venice offer . place located charming walk-street step sand ocean view balcony . decor charming , cozy trendy . walk bike la 's hippest restaurant , coffee shop & bar . venice beach hot spot abbot kinney , main rose street minute away . also stock wholesome essential neighborhood whole food market .",34300224,0.3969696969696969,positive,0.7303030303030303,objective
"love absolutely charming northridge home located within walking distance csun campus , valley performing art close major freeway . enjoy stay huge private backyard large pool , gazebo lovely patio .",1010613,0.3470982142857143,positive,0.6316964285714286,objective
"conveniently located near everything , right hacienda height , rowland height , city industry within 10 minute driving . owner life , lot space flexibility call place home .",122699346,0.19285714285714284,positive,0.46785714285714286,objective
"private studio beachwood canyon step entry hollywood sign trail . quiet , rustic setting , 5 minute nightlife & attraction hollywood . basic kitchen appliance , washer/dryer , & flat screen tv . private deck .",6151105,-0.005,negative,0.26666666666666666,subjective
"everyone want vacation beautiful los angeles , california . many place discover ; hollywood , venice beach , santa monica pier , marina del rey , malibu let forget rodeo drive beverly hill ; name famous tourist area los angeles ! ! let forget sony motion picture culver city , warner brother studio burbank motion picture studio . lot ! come house ; 'll feel home . 's roomy , clean , comfortable quiet .",88561656,0.5155381944444445,positive,0.7222222222222222,objective
"nice convenient location . walking distance circle shopping center . von 's , market place , chipotle mexican grill , starbucks , ross , etc . 3.1 mile i-405 freeway . 4.3 mile town long beach ( pike ) . 3.1 mile belmont shore .",33989792,0.1125,positive,0.375,objective
"reserved place rest come walk , tourist spend good day great incomparable city los angeles california . , apartment located business center wilshire vermont area . close everything restaurant , bus station , train , cafe entertainment place parking space need visiting .",67477079,0.44999999999999996,positive,0.5125000000000001,objective
"room feature queen bed ample storage wood dresser . washer dryer house . 55 '' 4k tv living room access premium channel . 300 gb internet . gated front yard sitting area . please ask would like know . walkable starbucks , chipotle , sage vegan restaurant , johnny pastrami , many thing . central location make breeze get around .",13039845,0.25,positive,0.375,objective
"quaint mountain house newly renovated , private fully stocked kitchen 4-burner gas stovetop , fridge , toaster oven , pot pan , cutlery dish . one-bedroom cabin family home , personal photo item toy ( available kid ) . mountain cabin also upright european petrof piano , welcome use .",8442997,0.22272727272727275,positive,0.40492424242424246,objective
"want crazy awesome vacation experience come los angeles come great bonus . heck , n't even stay u enjoy ! 're lucky found listing . read ...",1030745,0.40666666666666673,positive,0.7966666666666666,objective
"place close long beach convention & entertainment , sky room , entertainment pine st. , gay district , belmont shore ( 2nd st. ) , pike outlet , importantly foot beautiful beach .. ’ love place ambiance , neighborhood , people , entertainment thats close .. place good couple , solo adventurer , business traveler .",119843308,0.40238095238095234,positive,0.5976190476190476,objective
"15 minute walk hollywood walk fame , yet world away relaxation residential area . corner fountain & formosa ave. private studio , self check in/out , 24/7 onsite manager , real bed , a/c , wifi , cable tv . stay big box building ! ? 24 hr grocery store , starbucks , target , restaurant & nightlife within 2 block . occupancy tax . plenty free street parking fountain ave. weho parking permit provided . check unit ! http : //www.airbnb.com/rooms/16742483",35308112,0.175,positive,0.39375000000000004,objective
2 bedroom 2 bath cute california bungalow 3 mile downtown la 3 mile downtown pasadena . metro gold line 10 minute walk take la major site . sleep 4 comfortably rent entire house rent 1 private room bath .,502882,0.1925,positive,0.6599999999999999,objective
"place close starbucks serrania park . ’ love place beautiful 2 story spiral staircase house modern lot room privacy bug yard huge outside patio backyard bbq , pool room , outdoors space , light , neighborhood , comfy bed , kitchen . place good couple , solo adventurer , business traveler .",94577113,0.43571428571428567,positive,0.5928571428571429,objective
"back house , private entrance , quiet 65 ' flat screen , mini fridge , small sectional sofa queen bed . perfect short stay back packer . bathroom connected bedroom .",57581615,0.090625,positive,0.31666666666666665,objective
2 bedroom flat . living long term looking one guy room . lot fun . feel free sent message . shared room guy .,39528519,0.15625,positive,0.38125000000000003,objective
"1930 's era lodge w/ rustic brick fireplace . mahogany floor , wood wall , open beam wood ceiling . separate kitchen & full bath . couple block n sunset blvd . w/ cafe 's , shop , restaurant & farmer market . yard w/ al fresco dining 4 .",6121136,0.175,positive,0.525,objective
"big nice one bedroom apartment terrace heart hollywood , 2 min walk avenue star . apartment last floor ( elevator ) . privet pool building . next beautiful runyon canyon .",35244528,0.29,positive,0.4333333333333334,objective
"offering warm hospitality charming guest house . newly redone full kitchen , open floor plan , walk closet , vaulted ceiling . visit close getty museum",9165888,0.35727272727272724,positive,0.6209090909090909,objective
"private room queen bed single trundle ( roll-out bed ) . chalk wall & craft table kid heart . shared bath w skylight , raincan shower head , & heated floor tile . living , dining room , kitchen , patio , & front balcony also share .",21862842,-0.03571428571428571,negative,0.29464285714285715,subjective
"welcome colorful , bright , clean private room townhouse ! 'll queen size bed , private bathroom walk closet . place within walking distance pasadena city hall , rose bowl , convention center , old town pasadena , grocery store , popular restaurant . bus station step away home closest metro lake station . needed , 'd love give recommendation cafe , shop restaurant : !",11978797,0.3628787878787879,positive,0.5727272727272728,objective
elegant spacious upper level master bedroom 2nd bedroom within two story craftsman style house vintage detail .,11028275,0.16666666666666666,positive,0.3333333333333333,objective
